node,page_rank,betweenness,closeness,indegree,outdegree
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_rhapsody,2.761,0.0,3.252,0,10
nsIDOMXPathNamespace,2.761,0.0,0.854,0,0
security/nss/lib/dev/devslot,3.502,1209.433,3.252,5,18
nsIUrlClassifierStreamUpdater,2.761,0.0,0.854,0,0
vsstyle,2.761,0.0,0.854,0,0
sandbox,2.761,0.0,0.854,0,0
ipc/chromium/src/chrome/common/chrome_paths_linux,2.761,0.0,3.251,0,3
inICSSValueSearch,2.761,0.0,0.854,0,0
image/decoders/iccjpeg,3.85,0.0,3.251,2,4
media/libvpx/vp8/encoder/encodemb,3.677,696.654,3.251,7,17
js/xpconnect/src/nsCSSPropertiesQS,2.761,0.0,3.251,0,2
xpcom/threads/nsEventQueue,3.561,7454.547,3.252,5,10
cns_1,2.761,0.0,0.854,0,0
widget/android/AndroidJNI,2.761,0.0,3.252,0,14
nsIPrintSettingsWin,2.761,0.0,0.854,0,0
content/canvas/public/nsICanvasRenderingContextInternal,7.475,6711.159,3.252,14,7
dom/sms/src/fallback/SmsService,3.505,0.0,3.251,1,4
nsIDOMEventTarget,2.761,0.0,0.854,0,0
modules/freetype2/src/gxvalid/gxvmort,6.68,72.057,3.251,9,14
gfx/skia/include/core/SkColor,74.296,11392.958,3.251,131,6
intl/uconv/ucvlatin/8859-2,2.761,0.0,0.854,0,0
gfx/harfbuzz/src/hb-language,6.858,2676.885,3.251,7,5
js/src/ctypes/libffi/testsuite/libffi.call/nested_struct7,2.761,0.0,3.251,0,4
skia/SkGradientShader,2.761,0.0,0.854,0,0
xpcom/typelib/xpt/src/xpt_struct,3.176,47.677,3.252,2,8
intl/chardet/src/nsCharDetConstructors,3.096,2.5,3.251,1,5
security/nss/lib/ckfw/ckfwm,3.192,0.325,3.251,1,5
layout/mathml/nsMathMLFrame,4.891,2351.972,3.252,24,41
security/nss/lib/ckfw/dbm/session,3.02,9.5,3.251,1,13
jis0201gl,2.761,0.0,0.854,0,0
netwerk/build/nsNetModule,2.761,0.0,3.252,0,66
mozilla/_ipdltest/PTestSelfManageParent,2.761,0.0,0.854,0,0
security/nss/lib/pkcs12/pkcs12,3.338,13837.535,3.252,8,5
content/xslt/src/xslt/txKey,3.032,40.726,3.252,3,17
ipc/chromium/src/base/foundation_utils_mac,2.761,0.0,0.854,0,0
media/libvorbis/lib/vorbis_mapping0,3.653,105064.315,3.251,2,28
docshell/base/nsDocShell,3.063,7907.566,3.252,4,116
ipc/chromium/src/third_party/libevent/evrpc-internal,3.151,0.143,3.251,2,3
security/nss/cmd/vfyserv/vfyserv,2.874,24.201,3.252,2,47
js/Vector,2.761,0.0,0.854,0,0
nsIDocumentStateListener,2.761,0.0,0.854,0,0
gfx/cairo/cairo/src/cairo-system,2.761,0.0,3.251,0,2
intl/uconv/ucvtw/nsUCvTWCID,2.792,0.0,3.251,1,0
nsIProxiedChannel,2.761,0.0,0.854,0,0
js/src/methodjit/InlineFrameAssembler,3.035,0.0,3.251,2,0
gfx/skia/include/views/SkWidget,5.237,5369.875,3.251,10,22
gfx/skia/src/pdf/SkBitSet,2.821,466.703,3.252,1,6
js/src/ctypes/libffi/testsuite/libffi.call/struct1,2.761,0.0,3.251,0,2
security/nss/lib/pkcs12/p12,3.814,4678.222,3.252,9,13
nsprpub/pr/tests/cleanup,2.761,0.0,3.252,0,12
nsIDOMElement,2.761,0.0,0.854,0,0
modules/freetype2/include/freetype/ftwinfnt,3.385,0.0,3.251,2,4
nsIEventQueueService,2.761,0.0,0.854,0,0
nsIFormSigningDialog,2.761,0.0,0.854,0,0
js/src/jspropertycacheinlines,3.81,0.238,3.251,3,8
mozilla/BlockingResourceBase,2.761,0.0,0.854,0,0
js/src/jsgcstats,6.14,0.149,3.251,3,8
toolkit/system/gnome/nsGnomeVFSService,2.971,0.0,3.252,1,12
nsIContainerBoxObject,2.761,0.0,0.854,0,0
content/base/public/nsIMutationObserver,10.962,373.364,3.252,55,7
gfx/harfbuzz/src/hb-unicode,9.612,6187.177,3.251,11,6
mozilla/_ipdltest/IPDLUnitTests,2.761,0.0,0.854,0,0
layout/build/nsLayoutStatics,3.569,1364948.549,3.252,9,81
nsIHTMLMenu,2.761,0.0,0.854,0,0
modules/zlib/src/compress,2.761,0.0,3.251,0,5
layout/xul/base/src/nsPopupSetFrame,3.083,7.222,3.252,4,23
gfx/2d/ScaledFontBase,5.593,16429.528,3.251,6,4
toolkit/crashreporter/google-breakpad/src/common/linux/eintr_wrapper,4.292,0.0,3.251,5,0
modules/freetype2/src/truetype/ttpic,4.167,0.885,3.251,3,4
gfx/skia/include/core/SkPerspIter,7.284,16.166,3.251,8,3
xpcom/analysis/type-printer,2.761,0.0,3.251,0,1
mozilla/dom/ExternalHelperAppChild,2.761,0.0,0.854,0,0
tools/reorder/rseed,2.761,0.0,0.854,0,0
js/jsd/jsdebug,5.528,418.507,3.251,11,13
netwerk/cache/nsCacheSession,3.239,277.621,3.252,3,15
gfx/skia/src/core/SkEdgeBuilder,3.016,15895.695,3.251,2,19
gfx/skia/include/gpu/SkGLContext,7.193,4056.737,3.25,4,2
third_party/zlib/contrib/minizip/unzip,2.761,0.0,0.854,0,0
gfx/angle/src/compiler/preprocessor/new/Macro,3.73,0.0,3.25,1,2
content/xslt/src/xpath/txPathExpr,2.885,171.043,3.252,1,22
content/svg/content/src/nsSVGSVGElement,4.954,25694.12,3.252,23,63
nsIDOMDocumentType,2.761,0.0,0.854,0,0
gfx/skia/src/utils/SkProxyCanvas,2.761,0.0,3.251,0,17
mozilla/plugins/NPEventAndroid,2.761,0.0,0.854,0,0
modules/freetype2/src/pcf/pcfdrivr,3.442,3130.519,3.251,2,24
security/nss/lib/freebl/mpi/utils/hex2dec,2.761,0.0,3.251,0,1
hardware_legacy/vibrator,2.761,0.0,0.854,0,0
webkit/glue/webplugin,2.761,0.0,0.854,0,0
nsIDocCharset,2.761,0.0,0.854,0,0
layout/xul/base/public/nsIScrollbarMediator,3.108,0.0,3.251,6,2
usr/include/_G_config,2.761,0.0,0.854,0,0
gfx/angle/src/compiler/PoolAlloc,71.183,16273.106,3.251,12,5
nsPIWidgetCocoa,2.761,0.0,0.854,0,0
ipc/chromium/src/third_party/libevent/sample/event-test,2.761,0.0,3.251,0,2
db/sqlite3/src/sqlite3,4.835,331.372,3.252,7,7
gfx/ycbcr/yuv_row_win64,2.761,0.0,3.251,0,2
gfx/skia/include/gpu/GrContext,16.883,410127.254,3.251,24,32
media/libjpeg/cderror,3.23,0.0,3.25,1,0
xpcom/reflect/xptinfo/src/xptiTypelibGuts,3.207,51.837,3.252,2,12
gfx/skia/src/animator/SkAnimatorScript2,3.15,26405.459,3.252,3,34
security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_pk11certstore,3.542,1243.462,3.252,5,46
ipc/chromium/src/base/histogram_unittest,2.761,0.0,3.251,0,6
nsIHelperAppLauncherDialog,2.761,0.0,0.854,0,0
tools/reorder/histogram,2.761,0.0,3.251,0,4
intl/locale/src/nsPlatformCharset,3.588,84.366,3.252,6,8
gfx/ycbcr/ycbcr_to_rgb565,30.025,117307.713,3.252,23,4
nsIExceptionService,2.761,0.0,0.854,0,0
dom/system/android/nsDeviceMotionSystem,3.142,0.0,3.251,1,7
security/nss/cmd/rsaperf/rsaperf,2.761,0.0,3.252,0,41
media/libvpx/vpx_mem/vpx_mem,1244.193,1168286.462,3.252,1198,4
media/libjpeg/jcinit,3.145,77.467,3.251,1,14
nsIOfflineCacheUpdate,2.761,0.0,0.854,0,0
mozilla/plugins/PluginIdentifierChild,2.761,0.0,0.854,0,0
other-licenses/7zstub/src/7zip/Common/OffsetStream,3.142,0.0,3.251,1,7
security/nss/lib/zlib/zlib,21.263,43646.68,3.251,16,6
