bug_id,crashed_date
572582,20110613051500
572624,20100616030900
572708,20100618130300
572801,20100623092700
572995,20100619211400
573013,20100618051900
573055,20100619004400
573078,20100618004100
573092,20100618005000
573369,20100623000300
573433,20100620060000
573535,20100621120400
573558,20100621000600
573590,20100625153600
573783,20100622002300
573963,20100623013600
573975,20100623004900
574084,20110613000000
574111,20110703034600
574139,20100623000300
574171,20100624030100
574182,20100623032400
574339,20100721065100
574342,20111125055000
574350,20100624005400
574397,20111205013200
574453,20100624013300
574727,20110203002300
574762,20100625122600
574856,20130410162100
574884,20110628184300
574904,20100625065100
574996,20100626000100
575010,20100626000000
575013,20100626002100
575072,20100627001300
575073,20100627063800
575100,20100627010200
575118,20100627000000
575175,20100627085400
575185,20100707075000
575209,20100628014500
575326,20100727001600
575462,20100715203500
575546,20100630052800
575570,20100715004400
575687,20100629021600
575800,20111201072500
575836,20110613064100
575886,20100721042300
575923,20100629185200
575948,20100708130100
576046,20100630030000
576257,20100701045300
576311,20100701001700
576332,20110708054500
576522,20100702002400
576542,20100711224900
576593,20100702003300
576598,20101017003000
576620,20100702132300
576709,20100708130100
576734,20110613000300
576771,20100710141200
576890,20100716040900
576933,20101023120700
576980,20100705070700
577155,20110613000600
577201,20100707001500
577396,20100708130100
577397,20100707000700
577400,20100707000100
577567,20100708025500
577645,20100709004700
577677,20101025123600
577717,20100709105400
577740,20100729150000
577811,20130816032500
577952,20100711125300
577963,20100711010800
577967,20100711015800
578045,20100712001100
578056,20100712000800
578066,20100712000200
578150,20100712000400
578215,20100713000100
578219,20100712000900
578261,20100712064400
578281,20100712000500
578283,20100712000000
578375,20100713004600
578402,20100713034000
578439,20110317095200
578465,20100713070300
578530,20100713001000
578604,20100713000700
578742,20100715025500
578810,20100716134000
578819,20100721185800
578889,20100714005600
578914,20100714204900
578977,20100715032100
579118,20100715000100
579261,20110613002100
579275,20100715004900
579279,20100721195400
579338,20100719000200
579356,20100716111900
579359,20100716025500
579369,20100716093300
579551,20100716002300
579558,20100716015700
579602,20100807204600
579647,20110614140700
579655,20110620210500
579740,20110613000600
579768,20130607113000
579782,20100718020400
579876,20100725001800
580151,20110613020600
580156,20100721070700
580383,20100720084100
580494,20100802111700
580504,20110613202500
580526,20100730003400
580699,20100721014800
580726,20100721053200
580874,20100721000000
580913,20100802054400
580967,20101105142100
581007,20100722062500
581015,20100725000700
581020,20100722000000
581029,20100722020400
581118,20100722113200
581184,20100722014600
581185,20100722003400
581218,20110217230200
581279,20110306133200
581284,20100912202700
581505,20100724001700
581520,20100724000000
581628,20100726070600
581756,20100728020800
581761,20100725025300
581785,20100904070400
581877,20100725004400
581946,20100726000600
581992,20100726000000
582111,20100726163000
582130,20100807154800
582242,20120730050200
582250,20100727083400
582255,20100727083900
582311,20100727014900
582368,20100727132600
582451,20100727170500
582466,20100727000300
582480,20110719032200
582636,20100728202900
583070,20100808044700
583205,20100730000600
583230,20100816224800
583477,20100803000900
583496,20100731092700
583555,20100801161300
583615,20110614041200
583777,20100802000800
583952,20100802034300
583983,20100802141100
584169,20100803080300
584251,20100803001900
584253,20100816052600
584303,20100804015500
584310,20100803062800
584349,20100804125900
584403,20100804034000
584404,20100804073400
584437,20100804002000
584447,20100804010500
584453,20100804055100
584457,20100804002000
584651,20100809040900
584659,20100804105400
584671,20100811000000
584802,20100807000800
584808,20100807004800
584814,20100807025000
584821,20100807130300
584916,20100807010400
584996,20100807010400
585033,20100811063200
585064,20100807031300
585309,20100807034300
585314,20100809040900
585502,20100809005100
585521,20100808001300
585598,20100825054400
585660,20100810000000
585705,20100809001600
585719,20100809024100
585735,20100811164800
585844,20100809001900
585849,20100809015600
585913,20100810000000
585919,20100810053600
585921,20100810120600
585941,20100810000600
585942,20100810000100
585943,20100816224100
585957,20100827053000
585973,20101019020300
585975,20100810001900
585977,20101204230900
586004,20100810002200
586294,20100811005800
586302,20130419020500
586310,20100925023200
586323,20100811085800
586346,20100811000000
586439,20100811104700
586498,20100811103300
586713,20100812103900
586806,20100812222200
586853,20100812002200
586870,20100812000500
586882,20100829021600
586903,20100812000000
587037,20110907042100
587064,20110228040000
587114,20100813045500
587304,20100819074500
587339,20100814022900
587494,20100815133300
587532,20110131144000
587725,20110615065600
587806,20100816000400
587807,20100816014400
587827,20100816025400
587863,20100816022800
587866,20100816010200
587868,20100816134400
587877,20100913174300
587879,20100816052600
587885,20100816054400
587889,20100821085800
588062,20120723192800
588086,20100817000500
588142,20100817004200
588158,20110614140100
588163,20100817180900
588166,20101014084400
588205,20100817065200
588210,20100831145900
588275,20100817150000
588445,20100927022600
588568,20100818140200
588591,20100818021100
588643,20100818073300
588673,20100819005200
588873,20100819002300
588931,20100819042800
588961,20100819133700
589093,20110613000600
589103,20101003071600
589133,20100821223500
589191,20100820015900
589195,20100922000700
589207,20100820000100
589296,20100824000300
589329,20110628022700
589431,20100821042200
589469,20100821045200
589546,20110120000700
589590,20100822002800
589635,20120503191100
589733,20100823002600
589787,20100826011900
589842,20100906043700
589843,20100823001500
589877,20100823044300
589926,20100823001600
589992,20100828223900
590078,20100824000000
590083,20100824165300
590088,20100824021300
590094,20100824000300
590106,20100824001600
590128,20100824191100
590287,20100824132000
590302,20100826055400
590372,20100824062500
590373,20100824004400
590512,20100825000500
590529,20100825072600
590574,20100826041300
590581,20100825194600
590584,20100825044900
590586,20100910201100
590642,20100825113900
590674,20100901013000
590683,20101028232100
590695,20100825013800
590721,20100825085900
590851,20100825012700
590858,20100825113900
590870,20100826012000
590883,20100826033300
590933,20100826002000
590955,20100826021000
591014,20100826065300
591049,20100826000100
591053,20100828140200
591056,20100905091000
591162,20100826010500
591304,20110915111100
591328,20100827000000
591330,20100901115900
591358,20100827001400
591372,20100827000300
591375,20100827000500
591396,20100829175600
591411,20100830194000
591457,20100905000100
591493,20100827132800
591495,20100828005400
591508,20100829142500
591513,20100827052500
591547,20100830140600
591583,20100827000900
591591,20100827050400
591599,20100828000300
591620,20100828011200
591647,20100828000100
591657,20100828000000
591658,20100905212100
591662,20100828005300
591664,20100828002000
591665,20100828201000
591678,20100828043300
591680,20100828090900
591681,20100828122300
591689,20100828002300
591691,20100828010400
591695,20100828001700
591746,20100828065300
591766,20100829041500
591768,20100829000100
591832,20110111001800
591878,20100829063600
591879,20100829000700
591983,20100830054000
592053,20100830000500
592067,20100830011600
592116,20100830000100
592136,20100928001500
592199,20110613132700
592208,20100830000200
592214,20110627061300
592220,20100831003200
592239,20100831000000
592240,20100831053100
592443,20100831045700
592461,20100831034100
592595,20100831005900
592648,20100901011000
592679,20100901045700
592698,20100901004600
592757,20111215172600
592829,20100901125700
592835,20100901020000
592842,20100901013600
592852,20100901033900
592855,20100901065400
592868,20100901000000
592894,20100904000400
592916,20100901192000
592998,20100902095900
592999,20100902195900
593000,20100902020100
593007,20100902001500
593106,20100902003700
593132,20101111011400
593209,20100905173900
593273,20100904000200
593296,20100902132700
593301,20100902000200
593374,20110326000100
593403,20100903060100
593467,20100903005100
593511,20100903000600
593583,20110130171400
593611,20100905094200
593697,20100907020100
593776,20100905060400
593779,20100905085500
593801,20100926184000
593829,20100908033500
593835,20100906020600
593842,20100906035400
593847,20100909121800
593928,20100907045200
594215,20100907172800
594357,20100908050900
594440,20100908005000
594501,20100908073100
594563,20101010144100
594596,20100908000000
594605,20100913153000
594608,20100908000000
594699,20100908000400
594702,20100908012100
594774,20100909000300
594779,20100909003400
594808,20100909092900
594859,20100909000100
594865,20100909000300
594869,20100909000300
594884,20100909001000
594942,20100909060400
594951,20100909001400
594966,20100909051900
595026,20101105161300
595044,20100909044300
595097,20100909010000
595127,20100910000600
595130,20100910025200
595154,20100910011100
595208,20100910000400
595211,20100910035800
595230,20110613032000
595278,20100910091300
595308,20100912200400
595335,20100910000500
595337,20101026032100
595351,20100910021400
595364,20100910003100
595365,20100910003200
595369,20100910052900
595375,20100910015400
595377,20100910003600
595383,20100910003400
595387,20100910082500
595401,20100912054300
595460,20100910060100
595572,20100911002500
595604,20100911000000
595635,20100912025600
595668,20100912062500
595710,20100912052900
595740,20100912034300
595743,20100912041900
595754,20100912123600
595776,20100912032100
595793,20101111002200
595832,20100913002500
595834,20100913001200
595837,20100913002000
595912,20100913000400
595924,20100913024200
595928,20100913004200
595929,20100917015600
595957,20100913000000
595960,20100924102000
595975,20100913001400
595990,20100920000000
595997,20100913031200
596128,20100913011000
596242,20101010130900
596245,20100914000600
596291,20130319160100
596429,20100914001900
596431,20100914000400
596484,20110130112500
596567,20100916000200
596578,20100916003400
596710,20100916000500
596767,20110130112500
596810,20100916063200
596816,20100917094100
596825,20100916023900
596826,20100920001100
596863,20100916113100
596869,20100916025200
596874,20100917152800
596882,20101007093600
596958,20100916055000
596988,20100916030100
597000,20100916001100
597194,20100917131200
597260,20100916000000
597262,20100916000200
597287,20100916000300
597311,20100917001500
597333,20100916054200
597337,20100916060500
597341,20100916001200
597343,20100916012700
597344,20100916001300
597398,20100917025600
597407,20100917002500
597535,20100918000500
597702,20100918001400
597704,20100918022000
597705,20100918001200
597715,20100919112000
597722,20100918022000
597741,20100918072900
597743,20100918001200
597745,20100918021200
597834,20100919001400
597849,20100919003100
597886,20100919013000
597956,20100919101600
597958,20100919040600
597960,20100919000000
597963,20100919002400
597966,20100919084400
597969,20100919002800
597972,20100920003500
598007,20100920020400
598041,20100920000500
598045,20100920071000
598052,20100920000100
598190,20100920030000
598292,20100921005600
598296,20110524045100
598437,20100921000000
598445,20100921003400
598498,20100921153000
598506,20100921044700
598543,20101013025100
598551,20100921082700
598565,20100921000000
598568,20100928135400
598578,20100922004700
598606,20100922000200
598732,20100922050600
598769,20100922000300
598774,20100922000800
598777,20100922000300
598782,20100922003400
598785,20100922040300
598790,20100922005600
598814,20100922010800
598896,20100923000200
598905,20100923000000
598907,20100923002600
599126,20100923000000
599208,20100929135000
599209,20110112084400
599211,20101004011700
599248,20100926001400
599300,20101020144200
599341,20100924030600
599354,20100924000400
599488,20110831220700
599593,20101012013500
599600,20100925020300
599601,20100925005000
599602,20100925022000
599603,20100925011300
599618,20100927014800
599637,20100929072900
599750,20100926000200
599829,20100926041800
599860,20100927013000
600042,20100930050000
600079,20100927051400
600100,20110701163600
600128,20110616074900
600145,20100927155200
600147,20100927200000
600149,20100927002600
600150,20100927080500
600152,20100927023100
600158,20100927063000
600161,20100927053900
600180,20100928025200
600186,20100928000300
600490,20100928002000
600497,20100928153700
600498,20100929120800
600506,20100929003300
600509,20100929021000
600514,20101003083300
600594,20100929032000
600775,20101010102700
600801,20100929092200
600805,20100929064700
600807,20100929000000
600808,20100929023100
600953,20101006064700
601089,20101001000300
601097,20101001000300
601100,20101001063800
601102,20101001070800
601103,20101001001700
601261,20110621231600
601395,20101002072100
601413,20101002081100
601457,20101003024000
601470,20101003062400
601543,20120816224200
601576,20101004001900
601578,20101004000300
601584,20101004005800
601587,20101004000000
601601,20111226000700
601678,20101004041400
601700,20101004013500
601725,20101004044400
601841,20111107115200
601893,20101005021700
601928,20101005093800
601982,20101005062100
602102,20101005011200
602116,20101014094200
602157,20101005022500
602183,20101006013500
602210,20101006042100
602218,20101006001400
602223,20101006055900
602225,20101006002100
602333,20101120201200
602373,20101006041500
602475,20101007003100
602773,20101008041700
602797,20101007004300
602801,20101007030800
602802,20101007035700
602803,20101007032500
602805,20101007011900
602808,20101007000200
602809,20101007101300
602810,20101007030800
602815,20101007000100
602914,20101008005200
603018,20101009001700
603069,20101225070300
603070,20101009000100
603071,20101009001000
603074,20101009101300
603075,20101009023400
603077,20101009021400
603078,20101009025800
603079,20101009094600
603080,20101009044700
603146,20101019145700
603172,20101010035800
603175,20101010035800
603230,20101012030800
603270,20101010001200
603356,20101011050200
603419,20101011075600
603421,20101011000500
603464,20101011000600
603478,20101011073200
603490,20101011041000
603886,20101013074500
603918,20101014075400
603938,20101013061100
604146,20101013001400
604233,20101014002100
604262,20110131210900
604278,20101018080200
604308,20101014002100
604361,20101014002100
604365,20101014003700
604366,20101014002200
604368,20101014000500
604371,20101014003400
604449,20101014053200
604528,20101014001400
604564,20101014002100
604588,20101014042100
604589,20101014015800
604623,20101015002600
604653,20101018005400
604734,20101015073600
604753,20101015002700
604756,20101015014000
604814,20101015102700
604818,20101015003900
604896,20101016052100
604910,20101016000300
604944,20101016070700
604994,20101017042500
605016,20101017004200
605017,20101017012500
605018,20101017043300
605033,20101017005100
605073,20101017143000
605083,20101018011700
605256,20101019191100
605258,20101018054200
605284,20101018144400
605290,20101018010600
605328,20101018000000
605335,20101018000800
605347,20101018095600
605424,20101019000800
605452,20101019042600
605460,20101019003400
605488,20101019003600
605506,20101019034300
605509,20101019102900
605656,20101019144300
605707,20101019081600
605744,20101019030400
605746,20101019013600
605750,20101019055100
605752,20101019070900
605754,20101019032000
605760,20101019010000
605763,20101019163300
605765,20101019080000
605766,20101019070100
605768,20101019000200
605770,20101019000400
605819,20101020040200
605826,20101020003700
605830,20101020082000
605836,20101020023900
605852,20101020023900
605931,20101020014200
605940,20120201204900
605967,20101020064200
605968,20101020063700
605988,20101020080900
605996,20101222000000
605998,20101020073200
606116,20101020000700
606118,20101020012500
606119,20101020025500
606134,20130513153300
606144,20110223065700
606161,20101222020000
606169,20101021003700
606173,20101021060800
606200,20101112052000
606211,20101113052000
606222,20101113114600
606225,20110324085200
606268,20101021002100
606316,20101021000400
606346,20101021000700
606411,20101021103100
606413,20101021171100
606414,20101021084900
606416,20101222004800
606417,20101021060600
606419,20101021041500
606421,20101021095900
606423,20101021070400
606453,20101022011600
606455,20101022003900
606484,20101022080800
606489,20101222004700
606536,20101022013600
606587,20110223000300
606616,20101022151300
606642,20101208181200
606662,20101125210000
606665,20101023062800
606666,20101023011300
606667,20101023025300
606677,20101023004700
606758,20110114000000
606801,20101024000300
606812,20101024183300
606823,20101024025100
606828,20101024105100
606842,20101228204300
606860,20110903010900
606944,20101026012900
606952,20101025003700
606957,20101025051700
606959,20101025132500
606960,20101025024600
606961,20101025004300
606962,20101025013600
606972,20111202045300
607047,20141011000000
607053,20101025043500
607057,20101025010100
607058,20110617164100
607065,20110112195100
607075,20101025132500
607144,20101222004000
607248,20101031122200
607258,20110108081800
607268,20101222004700
607271,20101026030500
607273,20101026104700
607274,20101026031200
607294,20101026095700
607299,20101026000100
607305,20101026013000
607334,20110205031100
607368,20101222031500
607376,20101026100900
607469,20110524104000
607723,20101222054400
607725,20101222082200
607758,20101231034400
607778,20110515122400
607808,20101027032500
607867,20101222072900
607991,20120224113300
608021,20101222000400
608118,20101028044500
608122,20101028070800
608128,20101222001800
608216,20101028071700
608217,20101028024200
608218,20101028002700
608219,20101028012300
608256,20101222000300
608351,20101222000000
608353,20101213123400
608378,20101029000200
608462,20101225055300
608578,20101128114400
608639,20101031005800
608662,20101031024000
608773,20101101092600
608777,20101101064400
608868,20101101060500
608963,20101104143200
608997,20101222000400
608998,20101108160200
609036,20101107231100
609039,20101227053600
609041,20101105073700
609044,20101102091400
609049,20101221030400
609052,20101102044800
609120,20101223014900
609173,20101102162300
609230,20150711210200
609233,20120128005600
609235,20101102060500
609237,20101102000900
609239,20101102002700
609240,20101102023800
609241,20101102030300
609243,20101102002100
609244,20101102055700
609247,20101102002000
609252,20101102001600
609254,20101103034600
609257,20101107012800
609330,20101103024600
609342,20101103083000
609497,20101103120600
609564,20101104011800
609565,20101104010100
609579,20101104022400
609581,20101104081100
609626,20101104005800
609636,20110616113300
609687,20101113002500
609716,20101222003200
609755,20101201052300
609776,20101104100000
609793,20110107165200
609839,20101222052400
609895,20110728074300
610044,20110207131100
610061,20101105105900
610103,20101114000000
610115,20101106105500
610116,20101106044300
610119,20101107050700
610199,20110104101600
610227,20101130100900
610229,20110917133700
610365,20101108055600
610435,20101108102200
610448,20101108010700
610477,20110812021900
610487,20101108085300
610490,20101108091200
610513,20101108120600
610551,20111230000000
610552,20101108044700
610601,20110613000300
610690,20101109005100
610709,20101109000100
610715,20101109024000
610718,20101109084600
610790,20101223060700
610826,20101109184400
610897,20101109151800
611023,20101110031400
611051,20101110081100
611171,20101110142200
611286,20101111041400
611316,20101225063700
611360,20101111001300
611377,20101222063400
611381,20101111000100
611389,20101111000200
611414,20101111011300
611439,20110805100800
611445,20101222164700
611473,20101222034600
611543,20101118005100
611593,20101111060100
611594,20101111070000
611595,20101111071300
611597,20101111071700
611599,20101111065700
611602,20101111051300
611610,20101111000400
611612,20101111000000
611613,20101111000100
611614,20101112005000
611714,20101112000000
611768,20101223210700
611810,20101112052100
611896,20101113131000
611943,20101112063100
611944,20101112081100
611946,20101112063600
611947,20101112002200
611956,20101113012500
611970,20101113004300
612055,20101203064300
612072,20101113075900
612084,20101222063400
612086,20101113000700
612088,20101113000300
612089,20101222054000
612090,20101113000700
612092,20101113052800
612094,20101113000000
612095,20101113104400
612096,20101113000600
612098,20101113002800
612102,20101114005100
612103,20101114022200
612105,20101114005800
612120,20101114010600
612121,20101114092300
612123,20101114021300
612124,20101114002200
612125,20101114010100
612226,20101114000100
612261,20101115000000
612264,20101115094900
612266,20101222000300
612270,20101115001700
612272,20101115005800
612274,20101115004300
612301,20101118060900
612302,20101115064800
612329,20101115015900
612383,20101115011500
612402,20101115091600
612447,20101116005300
612515,20101115041600
612525,20101115121800
612531,20101115002400
612532,20101115003600
612534,20101115014400
612535,20101115072900
612536,20101115063700
612537,20110101205200
612538,20110218125000
612545,20101128073100
612547,20111106043700
612550,20101120094300
612551,20101224133600
612553,20101129164700
612554,20120122130400
612622,20101116090700
612665,20101116002700
612768,20101116025800
612881,20101117011400
612887,20101117044900
612890,20101118104700
613000,20111024185100
613182,20101118051700
613240,20101118093500
613311,20101222004900
613314,20101118030300
613343,20101119062500
613376,20101118101400
613436,20101119000800
613439,20101121102400
613466,20101119001700
613467,20120830221200
613472,20110222043800
613532,20101119010400
613582,20110325150600
613631,20101119072900
613636,20101119121900
613715,20101119045900
613716,20101119022600
613728,20101120020000
613744,20101120075600
613834,20101120065500
613835,20101120001400
613838,20101120170600
613839,20101120015600
613875,20101222095100
613926,20101223190800
613950,20101122150900
614017,20101122110100
614082,20101122002200
614144,20101123114300
614212,20101222134400
614244,20101123003700
614247,20101123024800
614250,20101123001000
614286,20110101210700
614392,20101123125900
614402,20101123000900
614410,20101123000800
614527,20101124001900
614582,20101124035600
614583,20101124021200
614713,20101124012800
614761,20101124004300
614762,20101124130500
614765,20101124064300
614771,20101124102800
614772,20101124025700
614773,20101124043200
614776,20101124104100
614779,20101124004200
614845,20101231044300
614886,20101125063000
614900,20101125014600
614901,20101125060700
614902,20101125003100
614905,20120414165400
614966,20101126000000
614979,20101126000000
614981,20110109191800
615018,20110212222400
615020,20101222004700
615041,20101127113700
615043,20101127181400
615044,20101127012100
615098,20101222001700
615293,20101129043300
615421,20101227040800
615423,20101129180100
615450,20101129193200
615475,20101129184000
615492,20101129000900
615518,20101130000200
615646,20101130013900
615762,20101201015200
615949,20101203043100
615958,20101201014200
615989,20101201005300
615993,20101201000200
615998,20101201102800
616117,20120410000000
616142,20101202021300
616183,20101202100400
616198,20101202000800
616222,20130726214700
616274,20101202035700
616279,20101218105400
616288,20101222083300
616300,20101202000600
616400,20101222005000
616421,20101203002600
616426,20101224082100
616466,20101222004200
616471,20101222003800
616495,20101204000900
616506,20110203002300
616508,20101204000500
616510,20101204041300
616518,20101204055600
616519,20101222101000
616551,20110129233600
616572,20111113235800
616582,20101225120400
616591,20101204014000
616593,20110728122300
616675,20101204002900
616676,20101204014000
616723,20101204063900
616762,20101204192700
616857,20101214205200
616861,20101205193600
616899,20101206091800
616931,20110617164100
616995,20101222022200
617045,20101222001100
617048,20101206001100
617049,20101222041100
617056,20101206004400
617091,20101224023600
617159,20101206034300
617191,20101227120500
617212,20101206063000
617297,20101226060700
617376,20101207075700
617637,20101208035300
617649,20101224124500
617705,20101222011500
617718,20101222120600
617753,20101225223400
618118,20101209002600
618234,20101222071100
618261,20111024185100
618293,20101226120400
618421,20101212004500
618517,20101222014400
618531,20101225014400
618549,20101212023400
618558,20101212022000
618680,20101222000900
618681,20101222001700
618682,20101222002000
618683,20101222000100
618684,20101222000100
618685,20101222000100
618686,20101222000100
618779,20101222054400
618826,20101222002500
618832,20101222004000
618845,20101225215500
618877,20101222004000
618899,20101222022600
618938,20110609164600
618939,20101224201000
618991,20101222143100
619004,20110110074000
619021,20110821230700
619043,20101222020200
619044,20101222042300
619045,20101222012700
619046,20101222020200
619048,20101222005400
619049,20101222004000
619050,20101222003000
619060,20101222004000
619122,20101222175600
619200,20101222125100
619205,20101222150500
619287,20110104084000
619332,20101222002500
619455,20110212200200
619529,20101225141700
619585,20101222191600
619601,20101222042300
619621,20101222000100
619744,20101222114200
619840,20101224132900
619911,20101222010700
619933,20101222000200
619934,20101222144500
620099,20101222000300
620100,20101222015200
620103,20101222013600
620122,20101222011800
620158,20101222001100
620172,20101222153800
620181,20110102133000
620226,20110106123800
620250,20110108205800
620280,20101222171800
620307,20101222000000
620312,20110705051700
620319,20110930044700
620327,20110102033200
620394,20110117153700
620402,20110121132500
620405,20110704171800
620490,20101222033200
620512,20101222003500
620521,20101225211900
620668,20101222012900
620790,20101222012300
620794,20101222045800
620799,20101222015200
620924,20101222000000
620955,20101222001900
620984,20101222000400
621009,20101222042000
621151,20101223055000
621248,20101223005400
621355,20110207131100
621375,20110105070700
621386,20110207131100
621405,20101225003700
621446,20110720204900
621476,20101226002300
621524,20101228054900
621551,20101227000600
621570,20101227114600
621598,20101227160800
621606,20101227002500
621699,20101228002400
621716,20101228060000
621751,20101228002500
621806,20101228030500
621808,20101228001000
621884,20101229015800
622000,20101230023000
622039,20101229001200
622116,20101230023300
622120,20101231023200
622128,20101230002400
622140,20101230000000
622152,20101230013800
622254,20101231001300
622277,20101231001000
622280,20101231000700
622291,20101231123700
622294,20101231001200
622330,20110101004500
622359,20110125000000
622411,20110102000000
622436,20110102092100
622479,20110207131100
622508,20110102000200
622510,20110106121600
622518,20110103035400
622523,20110103000200
622527,20110103030100
622593,20120327100200
622611,20110103100300
622629,20141208013100
622886,20110104000500
622892,20110104030500
622929,20110104000000
622937,20110104002200
622951,20110104000000
622955,20110104000000
622962,20110104000400
622978,20110104050300
622985,20110104123300
622992,20111216052700
623047,20110120145800
623107,20110104045900
623147,20110105002900
623168,20110112154900
623180,20110105060500
623185,20110109125300
623187,20110107155100
623188,20110105142700
623193,20110811110700
623355,20110105094400
623474,20110118125000
623606,20110106044600
623638,20110106013100
623717,20110209023600
623833,20110106054600
623854,20110106014900
623920,20110108103100
623935,20110128115000
623945,20110107064000
623957,20110107002600
624029,20110107001100
624109,20110107235500
624110,20110118111000
624111,20110107000300
624136,20110108011700
624140,20110108041700
624145,20110108000000
624170,20110108070600
624198,20131113092800
624228,20110228081000
624267,20110109015100
624286,20130206000300
624317,20110109000000
624319,20110109000100
624320,20110109000200
624323,20110109034300
624328,20110109024200
624397,20110112181500
624401,20110110093200
624406,20110110055400
624426,20110110063400
624510,20110110015100
624573,20110125185700
624660,20110111021300
624731,20111202093900
624758,20110118111000
624790,20110111010400
624797,20120305074000
624799,20110111100600
624800,20110111000000
624816,20110111001200
624915,20110318124200
624944,20110111002000
625087,20120130202800
625090,20110424032900
625118,20110112090700
625130,20110112112600
625247,20110112000000
625298,20110112221000
625330,20110113003000
625351,20110215002300
625389,20110120140200
625429,20110113001000
625560,20110125053000
625709,20110113002200
625714,20110114040800
625723,20110113084400
625753,20110114002700
625771,20110114064300
625783,20110220073700
625889,20110114085300
625991,20110114180800
626014,20110114064300
626046,20110115041200
626052,20110115190700
626187,20110115002100
626188,20110116075900
626192,20110116110100
626195,20110115005100
626196,20110115002700
626198,20110115012000
626199,20110115031400
626213,20110117084500
626234,20110309164500
626253,20110126000800
626288,20150605123400
626343,20110116000800
626361,20110326182700
626475,20110117000800
626590,20110611093800
626599,20110117032700
626606,20110118000800
626608,20110118043300
626614,20110118002400
626631,20110118000800
626648,20110825075800
626767,20110118003600
626768,20110118010200
626772,20110118005000
626841,20110118081000
626900,20110118000000
626989,20110120104400
626994,20110119004000
627000,20110119052800
627062,20110119102100
627092,20110119031500
627099,20110119084000
627116,20110120000000
627238,20110119000000
627314,20110123000200
627353,20110309044300
627420,20110120000900
627579,20110120123400
627656,20110120041200
627692,20140217215900
627703,20110121005000
627706,20110121000800
627712,20110121012800
627716,20110121001500
627727,20110121000800
628071,20110123194700
628099,20110122000700
628101,20110124002400
628102,20110122013800
628103,20110122021200
628104,20110604054200
628105,20110122001700
628132,20110207131100
628152,20110123002100
628207,20110126064100
628214,20110123131800
628236,20110123000900
628316,20110124040600
628330,20110124002400
628449,20110124120800
628603,20110124045500
628622,20110126010000
628689,20110125000700
628698,20110125070600
628700,20110125154800
628706,20110125050600
628710,20110125211800
628711,20110125000700
628727,20110125020500
628729,20110125013000
628735,20110125012800
628794,20110126002000
628914,20110125001500
628916,20110125013000
629001,20110126021100
629004,20110126000100
629033,20110126000000
629035,20110126000900
629046,20110126011000
629060,20110126004300
629078,20110128054600
629114,20110126113300
629120,20110126010500
629221,20110126035000
629265,20110126061500
629285,20110126033000
629329,20110127000900
629349,20110427103400
629351,20110127081200
629469,20110127065700
629487,20120102060100
629623,20110207011200
629634,20110127000000
629636,20110127013900
629705,20110128000900
629908,20110318095100
629909,20110206125300
629912,20110129003500
629918,20110203002300
629950,20110129135200
629959,20110129064000
629961,20110129175100
629982,20110129000100
629995,20110129005400
630000,20110130223400
630014,20110130014200
630031,20110614114200
630033,20130121142700
630075,20110130005500
630137,20110201032800
630148,20110130000300
630169,20110131044000
630184,20110131013800
630191,20110131000000
630193,20110131000100
630197,20110131003100
630199,20110131000800
630201,20110131000000
630202,20110131011300
630243,20110131065100
630297,20110131054600
630427,20110131000800
630433,20110201000300
630467,20110131075600
630517,20110201010900
630519,20110201031900
630623,20110201000000
630690,20110201000200
630697,20110201001000
630748,20110201081100
630827,20110202041800
630828,20110209145000
630877,20110202004000
630957,20110202053300
630998,20110202000000
631002,20110202000700
631005,20110202005100
631008,20110202002300
631019,20110202000200
631047,20150324180900
631105,20110202095700
631107,20110202073700
631149,20110202000000
631154,20110202011300
631185,20110203002400
631213,20110203164400
631216,20110207131100
631423,20110525022600
631453,20110315070300
631471,20110203000300
631474,20110203005600
631475,20110203081300
631478,20110203011100
631480,20110204001200
631496,20110204000000
631499,20110205054900
631607,20110204000000
631620,20110204101000
631782,20110205000100
631783,20110205174900
631784,20110205000800
631790,20110205000400
631793,20110205000400
631894,20110206000700
631913,20110206142200
631923,20110206021100
631995,20110207000000
631998,20110208233200
631999,20110422102900
632000,20110207000100
632006,20110207001100
632155,20110302163700
632196,20110207000000
632327,20110207080500
632329,20110208054900
632330,20110207080300
632343,20110216075200
632359,20110208050100
632504,20110209113000
632532,20110209005500
632537,20110210190600
632618,20110208002200
632756,20110208005700
632785,20110211183500
632790,20110209051900
632819,20110209000100
632824,20110209000200
632828,20110209000500
632832,20110209013600
632833,20110209014600
632836,20110209002700
632840,20110221095900
632844,20110209002900
632867,20110209003800
632871,20110209030400
632917,20110209014800
633071,20110209062000
633123,20110211103000
633127,20110215073300
633232,20110210085700
633240,20110210093600
633253,20110210000000
633280,20110210001100
633332,20110630070600
633357,20110212124600
633383,20110210002000
633445,20110210110400
633446,20110210001600
633447,20110210000100
633448,20110210000200
633450,20110210000000
633452,20110210010300
633453,20110210200000
633460,20110210074500
633461,20110210070800
633463,20110210015800
633466,20110210000100
633476,20110211005700
633511,20110211071900
633646,20110211044800
633668,20110211000800
633726,20110212010100
633802,20110212095500
633803,20110212000200
633805,20110212015600
633806,20110212000400
633845,20110213002300
633869,20110213001400
633903,20110213003200
633927,20110214000100
633985,20110215001200
634200,20110214014300
634221,20110422184600
634236,20110215033300
634248,20110309111000
634256,20110228083400
