attach_id,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree,crash_inducing
765712,2897.0,6.0,80.0,5.0,0.22,1.68,0.0,0.62,0.0,0.0,False
8498964,3665.0,3.0,195.0,5.0,0.11,4.27,1065894.18,1.8,33.0,84.0,False
634661,546.5,3.0,21.0,3.5,0.55,5.11,70285.02,3.21,26.5,61.5,False
8367911,739.0,1.0,38.0,2.0,0.09,2.08,10791.99,2.06,7.0,26.0,False
8630058,2761.0,1.0,13.0,0.0,0.2,4.82,142106.34,1.67,42.0,59.0,False
8498987,1072.0,7.0,45.0,6.0,0.18,1.34,0.0,0.49,0.0,0.0,False
634668,526.0,7.0,28.0,6.0,0.17,20.68,143339.42,3.21,91.0,86.0,False
503600,17588.0,3.0,677.0,7.0,0.23,2.59,0.0,0.91,0.0,0.0,False
8498994,1736.0,2.0,139.0,2.0,0.38,2.83,7237.44,1.8,11.0,28.0,False
765752,442.0,3.0,23.0,5.0,0.11,21.13,179419.07,2.33,83.0,20.0,False
8630074,2725.0,3.0,130.0,5.0,0.1,1.29,0.0,1.67,1.0,58.0,False
8630083,2158.5,5.5,44.5,3.5,0.12,1.27,0.0,0.47,0.0,0.0,False
765769,747.5,3.5,22.0,2.0,0.13,1.88,5236.65,2.33,3.0,39.0,False
8630092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
634701,1436.5,3.5,46.0,4.0,0.28,2.98,263.5,3.21,7.5,24.5,False
8367950,5560.0,4.0,150.0,5.0,0.05,1.62,0.0,2.06,0.0,46.0,False
8516237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
765778,2904.0,2.0,100.5,3.5,0.75,1.86,2328.42,2.33,5.0,35.0,False
634707,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.85,0.0,0.0,False
634713,1689.0,4.0,67.0,4.0,0.11,9.67,271974.46,3.21,67.0,80.0,False
503646,1322.5,3.0,60.0,5.0,0.27,4.1,4168.09,2.12,9.5,18.0,False
8625468,4097.0,7.0,116.0,6.0,0.16,1.3,0.0,0.47,0.0,0.0,False
8630130,887.0,2.0,53.0,3.0,0.21,7.18,1976.36,1.67,13.0,6.0,False
8367993,2075.0,3.0,105.0,5.0,0.1,14.74,3197014.28,2.06,114.0,63.0,False
586389,1330.0,4.0,45.0,5.0,0.23,4.02,3972.03,3.42,10.0,28.0,True
8630149,717.0,3.5,27.0,3.5,0.13,1.35,1.63,1.67,2.0,38.0,False
503695,529.5,4.0,27.0,4.5,0.18,2.59,0.0,0.91,0.0,0.0,False
503700,543.0,0.5,43.5,2.0,3.61,12.3,159011.84,3.33,74.0,18.0,False
8630182,1498.0,3.0,46.0,3.0,0.15,1.81,1095358.65,1.67,4.0,44.0,False
503723,1383.5,0.5,7.5,1.0,0.34,3.04,11174.05,3.33,1.5,3.0,False
503729,283.0,2.0,24.0,2.0,0.2,2.64,34.44,3.33,1.0,16.0,False
503733,785.5,2.5,38.5,2.5,0.4,5.61,86745.98,3.33,21.0,36.0,False
8368054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
634809,5413.0,7.0,209.0,9.0,0.15,5.59,170214.29,3.21,29.0,75.0,False
8368059,1560.0,4.0,75.5,5.0,0.15,1.69,22662.36,2.06,2.0,29.5,False
503744,565.0,2.0,15.0,2.5,0.38,2.64,0.0,2.12,0.5,8.5,True
8499137,2513.5,1.5,213.5,2.5,0.17,3.15,134165.56,1.8,16.0,23.0,False
8368072,2623.0,8.0,43.0,7.0,0.34,9.73,251988.25,2.06,82.0,43.0,False
8630223,196.0,3.0,13.0,2.0,0.07,1.7,8674.77,1.67,7.0,31.0,False
765910,1502.0,6.0,33.0,5.0,0.21,1.68,0.0,0.62,0.0,0.0,False
503775,2114.0,4.0,106.0,5.0,0.12,5.88,38737.76,3.33,31.0,47.0,False
765920,4980.0,3.0,313.0,6.0,0.15,1.68,0.0,0.62,0.0,0.0,False
503782,552.0,1.0,24.0,2.0,0.89,18.21,186973.22,3.33,9.0,24.0,False
8538108,1379.5,2.0,90.5,3.0,0.15,2.59,315158.88,1.77,23.0,78.0,False
8499181,1688.5,2.5,70.5,4.0,0.63,20.7,1094870.75,1.8,169.0,39.0,False
8499182,998.0,3.0,40.0,5.0,0.28,20.7,1094870.75,1.8,169.0,39.0,False
8368112,190.0,6.0,3.0,1.0,0.09,1.62,0.0,2.06,0.0,6.0,False
765938,779.0,2.0,36.0,2.0,0.22,3.51,154.81,2.33,6.0,16.0,True
503795,1805.0,4.0,58.0,5.0,0.26,16.98,289937.14,3.33,31.0,74.0,False
8630264,899.0,4.0,44.0,3.0,0.17,12.34,98324.89,1.67,50.0,58.0,False
8499195,2429.5,3.5,137.0,5.0,0.08,3.03,206455.41,1.8,22.5,75.0,False
8581803,3780.0,2.0,182.0,4.5,0.07,4.28,669501.98,1.73,39.0,90.0,False
630102,615.0,4.0,39.5,2.0,0.38,4.97,91.3,3.21,4.0,4.5,False
8499210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
634891,3328.0,3.0,118.0,6.0,0.14,4.12,73811.76,3.21,9.0,63.0,False
8630287,1431.0,3.5,80.5,4.5,0.21,9.02,48142.75,1.67,30.0,45.5,False
8499218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8499222,301.0,6.0,7.0,3.0,0.07,1.69,13747.76,1.8,6.0,22.0,False
8357375,646.0,2.5,39.0,2.5,0.11,7.64,110199.8,2.06,5.0,3.0,False
8499224,407.0,2.0,21.0,3.0,0.1,1.34,0.0,1.8,0.0,18.0,False
634905,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.85,0.0,0.0,False
8499238,228.0,4.0,20.0,2.0,0.11,1.96,45335.24,1.8,7.0,90.0,False
8499239,2448.0,4.0,94.0,6.0,0.15,1.96,45335.24,1.8,7.0,90.0,False
8368169,5560.0,4.0,150.0,5.0,0.05,1.62,0.0,2.06,0.0,46.0,False
634923,4734.5,4.0,131.5,4.5,0.29,4.82,115299.84,2.03,20.0,77.5,False
8368175,581.0,3.5,18.5,2.5,0.17,2.82,15832.41,2.06,6.0,25.0,False
766001,1741.0,7.0,68.0,5.0,0.17,1.94,17322.44,2.33,3.0,46.0,False
8630325,1140.0,2.0,43.0,3.0,1.13,1.27,0.0,0.47,0.0,0.0,False
8368187,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.55,0.0,0.0,False
8499266,6210.0,4.0,270.0,7.0,0.17,10.32,166414.64,1.8,19.0,65.0,False
8603661,281.0,2.0,23.0,2.0,0.13,1.37,0.0,0.48,0.0,0.0,False
8499280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8625508,895.0,3.0,39.0,3.0,0.04,1.3,0.0,0.47,0.0,0.0,False
8499296,1396.0,2.5,40.0,3.0,2.17,2.02,30849.59,1.8,1.5,2.0,False
8499307,1124.0,4.0,31.0,6.0,0.18,1.43,193.96,1.8,2.0,20.0,False
8630381,7482.0,5.0,254.0,8.0,0.22,2.82,86163.95,1.67,17.0,77.0,False
8630382,7482.0,5.0,254.0,8.0,0.22,2.82,86163.95,1.67,17.0,77.0,False
8630383,7482.0,5.0,254.0,8.0,0.22,2.82,86163.95,1.67,17.0,77.0,False
8630384,2306.5,1.0,351.0,2.5,0.1,1.65,194.32,1.67,3.0,27.5,False
766065,195.0,1.0,9.0,1.0,0.32,1.77,1.09,1.48,1.0,5.5,True
766073,205.0,2.0,18.0,2.0,0.16,1.68,0.0,2.33,0.0,17.0,False
766074,79.0,1.0,6.5,1.0,0.21,2.02,1539.03,2.33,2.0,6.0,False
503935,414.0,4.0,13.0,2.0,0.62,3.86,695.54,3.33,2.0,16.0,False
8499332,1684.0,4.0,58.0,4.0,0.12,1.44,572.17,1.8,2.0,27.0,False
8499333,1913.0,4.5,51.5,4.0,0.14,1.42,560.9,1.8,1.5,19.5,False
8499334,588.0,1.0,38.0,2.0,0.05,1.44,549.64,1.8,1.0,12.0,False
8499336,1138.0,3.0,45.0,3.0,0.15,1.43,572.17,1.8,2.0,27.0,False
8499339,590.5,1.0,39.0,1.5,0.14,1.39,274.82,1.8,0.5,11.5,False
8499343,1324.5,4.0,51.0,4.0,0.14,2.48,156297.6,1.8,12.5,61.0,False
8499344,593.0,1.0,38.0,2.0,0.14,1.44,549.64,1.8,1.0,12.0,False
8499345,1684.0,4.0,58.0,4.0,0.13,1.49,36498.26,1.8,4.0,33.0,False
8499347,704.0,2.0,44.0,3.0,0.28,1.34,0.0,0.49,0.0,0.0,False
8499348,326.0,2.0,22.0,3.0,0.19,1.34,0.0,1.8,0.0,25.0,False
8499352,2073.0,3.0,119.0,4.0,0.19,2.78,346667.92,1.8,23.0,89.0,False
766106,4980.0,3.0,313.0,6.0,0.15,1.68,0.0,0.62,0.0,0.0,False
8630427,2414.0,2.0,249.0,4.0,0.14,24.35,303269.36,1.67,65.0,75.0,False
766110,694.5,3.0,26.5,2.5,0.24,7.79,20574.3,2.33,15.0,28.0,False
739356,1055.5,3.5,39.5,5.0,0.26,2.03,635.24,2.35,3.5,23.0,False
8630444,1073.5,1.0,75.5,1.5,0.15,6.73,16057.34,1.67,23.0,46.5,False
8368304,7213.0,5.0,246.0,8.0,0.22,2.55,87981.43,2.06,15.0,68.0,False
635062,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.85,0.0,0.0,False
635067,437.0,5.0,19.0,4.0,0.23,4.23,40102.01,3.21,13.0,30.0,False
766140,1416.0,6.0,39.0,3.0,0.16,7.08,1066460.31,2.33,29.0,79.0,False
542753,1303.0,5.0,47.0,5.0,0.15,15.44,286277.94,3.38,74.0,52.0,False
630136,2279.0,4.0,94.0,7.0,0.33,3.08,31418.59,3.21,7.0,73.0,False
504020,1597.0,2.0,85.0,6.0,0.35,5.82,8336.17,3.33,19.0,45.0,False
766165,6462.0,10.0,132.0,5.0,0.3,4.98,2649.46,2.33,11.0,44.0,False
766168,3429.0,19.5,68.5,6.0,0.22,2.08,26.68,2.33,3.0,19.0,False
635114,793.0,2.0,38.0,3.0,0.36,3.09,26475.86,3.21,1.0,19.0,False
504045,918.0,4.0,38.0,3.0,0.13,3.08,12182.88,3.33,6.0,44.0,False
444507,17588.0,3.0,677.0,7.0,0.23,2.59,0.0,0.91,0.0,0.0,False
635123,944.5,3.5,29.0,2.0,0.41,2.66,264.79,3.21,3.0,51.0,False
635127,5956.5,3.5,169.5,4.0,0.13,2.66,4358.71,3.21,3.5,57.5,False
8630522,730.0,1.5,41.5,3.0,0.26,30.52,239471.53,1.67,48.0,50.0,False
8499451,376.0,2.5,15.5,2.5,0.15,1.55,11.33,1.8,7.0,5.0,False
8630524,271.0,2.0,22.0,2.0,0.23,12.77,323059.04,1.67,38.0,77.0,False
504063,3348.0,1.0,243.0,2.0,0.42,2.59,0.0,0.91,0.0,0.0,False
504065,2067.0,7.0,179.0,4.0,0.1,2.7,35.65,3.33,2.0,38.0,False
8630535,163.0,1.0,2.0,2.0,0.07,1.27,0.0,1.67,0.0,11.0,False
635145,1038.0,2.0,41.0,2.0,0.22,43.01,3751810.53,3.21,6.0,12.0,False
766219,246.5,2.5,17.0,1.5,0.14,1.76,77.67,2.33,0.5,13.0,False
635155,288.5,4.5,4.5,2.5,0.27,3.66,34761.74,3.21,2.5,7.0,False
8368406,1610.0,6.0,65.0,7.0,0.18,2.23,20870.77,2.06,13.0,51.0,False
635163,669.5,1.5,25.0,2.0,0.68,2.46,0.0,0.85,0.0,0.0,False
635166,2360.0,4.0,59.0,5.0,0.16,2.46,0.0,0.85,0.0,0.0,False
8368416,2659.0,5.0,105.0,6.0,0.13,2.04,44658.24,2.06,13.0,82.0,False
8368421,1065.0,4.0,51.0,4.0,0.19,2.2,89187.65,2.06,10.0,65.0,False
8499508,246.5,1.5,23.0,2.0,0.12,2.7,158225.6,1.8,0.5,3.5,False
8368443,2190.5,3.0,111.0,4.5,0.15,5.64,845192.77,2.06,24.0,61.0,False
8630589,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.47,0.0,0.0,False
8630599,546.0,1.0,41.0,1.0,0.14,3.05,14.73,1.67,4.0,5.0,False
766280,3779.0,6.0,68.0,3.0,0.22,2.2,13.9,2.33,5.0,1.0,False
8630603,404.0,6.0,11.0,4.0,0.44,1.65,188.95,1.67,7.0,5.0,False
635212,555.5,1.5,32.0,2.0,0.23,3.41,115775.32,3.21,8.0,49.0,True
8630605,1377.0,4.0,15.0,2.0,0.49,1.27,0.0,1.67,0.0,29.0,False
504145,408.5,3.0,31.5,3.5,0.52,3.31,412.06,3.33,6.0,28.0,False
8630610,497.0,3.0,22.0,3.0,0.25,1.27,0.0,0.47,0.0,0.0,False
8630612,1438.0,9.0,26.0,4.0,0.08,1.33,255.25,1.67,1.0,19.0,False
8368469,146.5,2.0,15.0,2.5,0.12,1.77,719.65,2.06,2.0,22.0,False
635227,660.0,2.0,52.0,3.0,0.18,6.21,144713.82,3.21,32.0,40.0,False
652005,816.0,2.0,44.0,3.0,1.12,6.62,5316.15,3.15,34.0,22.5,False
635236,340.0,2.0,24.0,3.0,0.23,2.61,55.46,3.21,2.0,18.0,False
635238,340.0,2.0,24.0,3.0,0.23,2.61,55.46,3.21,2.0,18.0,False
635239,340.0,2.0,24.0,3.0,0.23,2.61,55.46,3.21,2.0,18.0,False
504172,959.0,3.0,32.0,5.0,0.24,2.81,197.13,3.33,2.0,28.0,False
8368501,161.5,3.5,17.0,3.5,0.08,1.91,10661.25,2.06,5.0,32.0,False
635256,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.85,0.0,0.0,False
8368505,775.0,3.0,47.0,4.0,0.2,2.16,463951.62,2.06,10.0,36.0,False
8499587,449.5,2.5,12.5,2.5,0.08,1.9,3295.59,1.8,4.0,16.5,False
504199,444.0,1.0,11.0,1.0,1.91,19.88,35029.01,3.33,36.0,49.0,False
504200,509.5,3.5,18.0,2.5,0.2,2.59,0.0,3.33,0.0,16.0,False
8499593,186.0,1.0,8.0,0.0,0.26,3.29,6930.31,1.8,17.0,19.0,False
635275,984.0,4.0,45.0,4.0,0.25,3.15,42261.64,3.21,7.0,58.0,False
766372,2574.5,3.0,106.0,5.0,0.22,4.2,468891.83,2.33,17.5,47.0,True
504243,693.0,1.0,18.0,1.0,0.43,2.59,0.0,0.91,0.0,0.0,False
504247,426.0,5.0,12.0,3.0,0.32,3.68,91.41,3.33,10.0,5.0,False
635320,1314.0,1.0,69.5,3.0,1.57,78.96,195290.67,3.21,457.5,26.5,False
766395,622.0,1.0,18.0,1.0,0.5,1.86,2328.42,2.33,5.0,35.0,False
766406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8630729,1411.0,3.0,65.0,3.0,0.07,1.27,0.0,1.67,0.0,9.0,False
504271,335.5,2.0,20.5,2.0,0.69,42.65,162915.15,3.33,95.5,15.0,False
8499675,108.0,1.0,6.0,0.0,0.12,2.02,8141.37,1.8,4.0,9.5,False
8499678,1241.0,2.0,20.0,3.0,0.09,5.3,60459.24,1.8,32.0,55.0,False
8630754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8499686,526.0,4.0,26.0,3.0,0.1,1.66,7546.19,1.8,6.0,33.0,False
8630761,497.0,3.0,22.0,3.0,0.25,1.27,0.0,0.47,0.0,0.0,False
8368622,589.5,3.0,16.0,2.5,0.06,3.63,1087.18,2.06,4.5,17.0,False
715116,6343.0,6.0,167.0,5.0,0.22,3.96,100698.94,2.46,7.0,46.0,False
504314,3469.0,3.0,66.0,4.0,0.15,4.69,10379.76,3.33,10.0,48.0,False
766460,1424.0,4.0,61.0,7.0,0.18,2.79,10570.15,2.33,16.0,53.0,False
504326,4583.0,6.0,85.0,5.0,0.2,2.59,0.0,3.33,0.0,32.0,False
766471,574.0,4.0,16.0,4.0,0.19,2.13,23654.21,2.33,5.0,25.0,False
766474,2880.0,0.0,0.0,0.0,0.98,9.25,36504.68,2.33,10.0,4.0,False
8368656,3131.0,4.0,116.0,6.0,0.13,3.67,44802.89,2.06,23.0,76.0,False
504337,889.0,4.0,43.0,3.0,0.26,4.93,1504.16,3.33,8.0,29.0,False
504338,582.5,1.0,11.5,0.5,2.21,4.93,1713.37,3.33,9.5,34.5,False
504341,1341.5,2.5,45.5,2.5,0.84,3.2,88.27,3.33,7.0,6.0,False
635416,1750.5,4.5,86.5,4.0,0.22,2.91,1434.08,3.21,5.5,43.0,False
635418,515.0,5.0,10.0,5.0,0.74,4.71,211364.71,3.21,4.0,10.0,False
8494511,1281.5,2.0,58.5,3.5,0.08,1.44,703.79,1.8,3.0,39.0,False
766500,1398.0,6.0,14.0,4.0,0.16,1.73,495.98,2.33,2.0,37.0,False
766506,133.5,1.0,14.0,1.0,0.09,1.68,0.0,0.62,0.0,0.0,False
8630827,495.0,3.0,13.5,1.5,0.31,2.26,658591.14,1.67,18.0,106.0,False
8368689,409.0,5.0,7.0,4.0,0.12,2.05,644.47,2.06,2.0,7.0,False
433587,514.0,1.0,3.0,0.0,0.36,6.83,14937.98,3.33,18.0,74.0,False
8363444,764.0,8.0,21.0,4.0,0.2,1.97,0.5,2.06,2.0,9.0,False
8630846,7381.5,3.0,321.5,4.5,0.23,14.93,3710028.02,1.67,82.0,176.0,False
8630847,163.0,1.0,2.0,2.0,0.07,1.27,0.0,1.67,0.0,11.0,False
8499781,125.0,1.0,8.0,0.0,0.22,1.34,0.0,1.8,0.0,12.0,False
635462,1505.5,2.0,79.0,3.0,0.4,2.46,0.0,0.85,0.0,0.0,False
8581900,1762.0,1.0,144.0,1.0,0.39,122.22,1163842.66,1.73,208.0,72.0,False
635466,2015.0,4.0,64.5,4.5,0.21,5.46,10783.9,3.21,7.0,27.0,False
8630864,45.0,1.0,1.0,0.0,0.17,1.54,8.58,1.67,2.0,7.0,False
504401,4583.0,6.0,85.0,5.0,0.2,2.59,0.0,3.33,0.0,32.0,False
635486,10845.0,10.0,237.0,6.0,0.11,3.88,489084.72,3.21,21.0,173.0,False
504417,176.0,0.0,0.0,0.0,0.55,2.93,889.71,3.33,4.0,46.0,False
635496,1277.0,3.0,55.0,4.0,0.28,74.36,9606.79,3.21,54.0,30.0,False
761276,1934.0,3.5,101.5,3.5,0.15,3.31,661079.07,2.33,15.0,63.5,False
8630900,924.0,6.0,17.0,6.0,0.35,2.33,9995.88,1.67,14.0,36.0,False
635509,4949.0,8.0,124.0,7.0,0.19,6.51,127451.74,3.21,51.0,89.0,False
8499839,819.0,1.0,92.0,2.0,0.13,1.83,4420.57,1.8,5.5,18.0,False
504448,1227.0,4.0,60.0,4.0,0.17,3.08,9725.89,3.33,3.0,37.0,False
766593,3930.5,3.5,110.5,3.0,0.2,4.68,133050.08,2.33,13.0,52.0,False
514353,513.0,3.5,19.0,5.5,0.27,3.04,468.34,3.33,3.5,25.0,False
766619,185.0,1.0,15.5,1.0,0.18,1.8,339.62,2.33,2.0,17.0,False
8499869,3590.0,1.0,198.0,2.0,0.07,7.75,214095.83,1.8,44.0,57.0,False
8499872,1307.0,4.0,73.0,4.0,0.24,5.13,29925.46,1.8,17.0,25.0,False
8499879,1614.5,3.5,39.0,4.5,0.23,4.85,107477.41,1.8,18.0,33.0,False
8499880,593.0,3.0,29.0,3.0,0.2,1.86,22889.92,1.8,9.0,26.0,False
8368811,1139.0,2.5,60.0,2.5,0.07,2.61,16985.39,2.06,9.0,47.0,False
8368815,1032.0,1.5,42.5,1.5,0.64,1.62,0.0,0.55,0.0,0.0,False
8368816,309.0,3.0,6.0,2.0,0.06,1.62,0.0,0.55,0.0,0.0,False
8368819,288.0,1.5,3.0,1.0,0.53,1.62,0.0,0.55,0.0,0.0,False
8368821,1735.0,2.0,82.5,2.5,0.24,4.04,632590.63,2.06,26.0,87.0,False
504505,131.0,0.0,0.0,0.0,1.35,3.31,19630.48,3.33,4.0,38.0,False
504506,192.5,0.5,1.5,0.0,1.65,3.05,673.6,3.33,4.0,28.5,False
504507,361.0,1.0,2.0,0.0,3.9,3.43,260.25,3.33,6.0,21.0,False
504508,284.0,1.0,19.0,0.0,1.53,4.13,18332.19,3.33,8.0,27.0,False
8499901,731.0,3.0,29.0,5.0,0.26,1.58,35369.64,1.8,7.0,47.0,False
8472694,163.0,1.0,20.0,1.0,0.18,8.19,13751.18,1.83,38.0,1.0,False
504525,2135.0,4.0,75.0,5.0,0.12,2.59,0.0,3.33,0.0,51.0,False
504527,17588.0,3.0,677.0,7.0,0.23,2.59,0.0,0.91,0.0,0.0,False
8630993,4350.0,2.0,213.0,3.0,0.6,9.19,2181.39,1.07,17.0,7.0,False
504547,1247.0,3.0,43.0,3.0,0.45,3.88,6536.86,3.33,8.0,91.0,False
586534,168.0,0.5,8.5,0.5,0.61,2.81,0.0,0.95,0.0,0.0,False
8499946,618.0,1.0,23.0,2.0,0.38,28.08,38506.38,1.8,7.0,9.0,False
8499956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
8363476,1973.0,4.0,66.0,5.0,0.16,1.62,0.0,0.55,0.0,0.0,False
635649,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.85,0.0,0.0,False
635653,3358.0,7.0,77.0,4.5,0.27,3.56,188749.1,3.21,15.0,78.0,False
504591,1986.0,5.0,49.5,3.0,0.2,6.1,19817.12,3.33,19.0,29.0,False
504596,1986.0,4.0,49.5,3.5,0.18,6.1,19817.12,3.33,19.0,33.0,False
504598,1003.5,3.5,38.5,3.0,0.24,5.61,32183.18,3.33,21.0,36.0,True
504603,1555.0,7.0,55.0,5.0,0.2,2.87,34180.7,3.33,8.0,90.0,False
8499996,1688.5,2.5,70.5,4.0,0.63,20.7,1094870.75,1.8,169.0,39.0,False
8499999,1272.0,10.0,38.0,7.0,0.08,1.34,0.0,0.49,0.0,0.0,False
766752,915.0,5.0,29.0,6.0,0.12,5.96,86846.87,2.33,48.0,60.0,False
504613,2947.0,6.0,72.0,7.0,0.33,2.59,0.0,0.91,0.0,0.0,False
717617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
542856,4005.5,2.5,137.5,4.0,0.39,3.25,31793.93,3.38,9.0,70.5,False
8368950,354.0,1.5,19.5,2.5,0.41,7.3,35182.93,2.06,21.0,41.0,False
8500034,203.0,5.0,2.0,2.0,0.18,1.64,1860.53,1.8,4.5,31.0,False
8631112,1059.5,2.5,34.5,3.0,0.19,1.89,28538.45,1.67,4.0,30.5,False
8494564,8561.0,5.0,274.0,7.0,0.19,2.11,104070.98,1.8,18.0,97.0,False
635743,1078.0,8.0,20.0,6.0,0.37,2.56,3374.92,3.21,2.0,39.0,False
8500066,249.0,1.0,11.0,1.0,1.63,5.39,209.68,1.8,29.0,1.0,False
8500067,2974.0,4.0,50.0,6.0,0.35,2.37,43762.12,1.8,18.0,69.0,False
8500068,1514.0,4.0,105.0,5.0,0.13,2.15,107937.54,1.8,16.0,74.0,False
8500071,2303.5,2.5,134.5,4.0,0.4,31.07,3088546.83,1.8,324.0,105.0,False
8500074,3093.0,4.0,138.0,6.0,0.17,31.07,3088546.83,1.8,324.0,105.0,False
8500075,3093.0,4.0,138.0,6.0,0.24,31.07,3088546.83,1.8,324.0,105.0,False
8500076,13090.0,7.0,395.0,6.0,0.24,2.75,413092.13,1.8,13.0,103.0,False
8369006,1263.0,2.0,67.0,3.0,0.16,2.18,12217.21,2.06,6.0,43.5,False
8631169,4049.0,5.0,180.0,7.0,0.03,1.33,51276.64,1.67,2.0,89.0,False
8500100,544.0,1.0,50.0,1.0,0.12,22.65,31930.38,1.8,123.0,10.0,False
8500101,1323.0,3.0,59.0,4.5,0.26,1.72,28442.98,1.8,5.0,46.0,False
8369041,137.0,2.0,7.0,3.0,0.14,6.83,63826.43,2.06,5.0,7.0,False
766880,1082.0,12.0,30.0,7.0,0.08,1.68,0.0,0.62,0.0,0.0,False
8500130,731.0,3.0,29.0,5.0,0.26,1.58,35369.64,1.8,7.0,47.0,False
8369072,932.5,2.5,60.0,3.0,0.18,4.24,26855.03,2.06,11.0,43.0,False
504755,6345.5,4.0,169.0,4.5,0.54,2.89,4514.42,3.33,4.0,110.0,False
635841,5238.0,6.0,173.0,7.0,0.26,2.84,1207.25,3.21,5.0,61.0,False
635844,3277.5,6.0,102.5,6.0,0.27,2.68,603.63,3.21,3.0,46.5,False
635851,2358.0,4.0,99.0,5.0,0.21,2.74,1516.41,3.21,5.0,48.0,False
635852,802.0,4.0,36.0,3.0,0.33,2.46,0.0,0.85,0.0,0.0,False
635858,142.0,2.0,6.0,0.0,2.17,40.15,6104.15,3.21,78.0,2.0,False
504788,7001.0,4.0,178.0,6.0,0.17,3.88,392987.93,3.33,8.0,113.0,False
504792,1071.5,2.5,42.0,3.0,0.31,8.52,24342.6,3.33,34.0,53.0,False
8631257,647.5,2.0,35.5,2.0,0.16,1.89,473.17,1.67,4.0,20.0,False
504795,8410.0,4.0,446.0,7.0,0.11,7.13,283740.11,3.33,21.0,173.0,False
8369117,134.0,1.0,13.0,1.0,0.13,37.68,249564.28,2.06,124.0,62.0,False
504803,5559.0,6.0,108.5,4.5,0.8,2.59,0.0,0.91,0.0,0.0,False
504804,1365.5,4.5,31.5,5.0,0.23,10.18,144987.77,3.33,18.0,38.5,False
8631278,562.5,1.0,24.0,1.0,0.34,59.69,142165.41,1.67,161.0,21.5,False
8631280,503.0,1.0,49.0,0.0,0.25,11.03,51350.68,1.67,120.0,13.0,False
8369138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8500212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
766979,1062.0,5.0,30.0,5.0,0.22,13.91,91173.98,2.2,10.0,44.0,False
8631308,1616.0,5.0,71.0,5.0,0.16,2.0,48195.05,1.67,11.0,58.0,False
504851,2978.0,6.0,99.0,4.0,0.16,3.09,272887.91,3.33,6.0,45.0,False
504854,283.0,1.5,8.0,2.0,0.79,3.15,3712.04,3.33,4.5,29.0,False
8631328,2187.0,1.0,69.0,3.0,0.22,7.07,2318587.81,1.67,28.0,78.0,False
8500257,546.0,3.0,17.0,3.5,0.24,1.34,0.0,0.49,0.0,0.0,False
8568241,652.0,3.0,30.0,4.0,0.26,1.81,188906.34,1.76,9.0,36.0,False
8500266,462.0,1.0,16.0,1.0,0.21,1.54,5812.06,1.8,4.0,34.0,False
635948,563.0,3.0,20.0,4.0,0.4,2.72,1467.92,3.21,4.0,32.0,True
8538290,1419.0,1.0,269.0,2.0,0.06,1.38,322.6,1.77,2.0,31.0,False
504880,2145.0,3.0,76.0,4.0,0.18,3.98,95450.6,3.33,14.0,57.0,False
564744,1782.0,1.5,130.5,3.0,0.61,23.69,148285.15,3.42,76.0,47.0,False
767027,4539.0,3.5,161.5,5.5,0.32,9.54,214618.61,2.2,25.0,68.0,False
635962,4503.0,1.0,499.0,4.0,0.26,2.46,0.0,0.85,0.0,0.0,False
8500287,1434.0,2.0,102.0,4.0,0.21,1.52,7697.65,1.8,5.0,52.0,False
767046,182.5,2.0,13.5,1.5,0.25,1.77,1119.28,2.2,4.0,29.0,False
767056,202.5,1.5,15.5,1.0,0.12,1.94,7021.85,2.2,3.5,20.5,False
8631377,828.0,1.5,39.0,2.0,0.51,3.49,55369.22,1.07,15.0,25.0,False
504918,9864.0,11.0,157.0,6.0,0.31,2.59,0.0,0.91,0.0,0.0,False
767065,446.0,1.0,34.0,3.0,0.22,35.81,98945.62,2.2,124.0,59.0,False
635994,1345.5,3.0,47.0,3.5,0.24,5.14,394.06,3.21,8.5,14.0,False
