attach_id,hour,mozilla_reviewer,reviewer_exp,month,weekday,monthday,review_period,crash_inducing
589503,3,False,772,01,4,19,0.5,True
589511,22,False,814,01,4,19,1.3,False
589512,15,False,753,01,1,23,5.0,False
720589,23,False,352,03,2,5,1.5,False
720594,17,False,1726,03,1,4,0.3,False
720595,23,False,353,03,2,5,1.5,False
720596,17,False,1727,03,1,4,0.3,True
589526,23,False,429,01,3,18,0.3,False
535161,20,False,977,05,3,25,0.0,False
495363,17,False,327,12,0,5,0.2,False
8617935,19,False,559,06,3,10,0.2,False
8453852,21,False,376,07,5,11,1.2,False
8584937,7,False,743,03,0,29,1.2,False
458481,18,True,259,07,2,20,0.8,False
8584969,5,True,1052,03,0,29,0.9,False
589578,21,True,614,01,3,25,7.1,False
589580,3,False,1414,01,4,19,0.3,False
589582,17,False,60,01,1,23,4.9,False
720669,18,False,2949,03,1,4,0.2,False
589598,19,False,70,01,3,18,0.0,False
8453920,18,False,399,07,4,10,0.0,False
458533,7,False,1,07,2,20,0.2,False
720680,15,False,2950,03,1,4,0.0,False
8453938,18,False,1006,07,4,10,0.0,False
458549,23,True,260,07,2,20,0.8,False
589623,21,False,961,01,1,23,5.0,False
8585018,4,False,253,03,0,29,0.7,False
8585019,4,False,254,03,0,29,0.7,False
8585020,4,False,255,03,0,29,0.7,False
589630,21,True,5,01,3,18,0.0,False
720717,16,True,180,03,1,4,0.0,False
8453973,14,False,202,07,1,14,3.8,False
8453975,17,False,119,07,1,21,10.9,False
8585050,19,False,5981,03,6,28,0.1,False
589664,23,False,2265,01,3,18,0.0,False
8453990,13,False,578,07,5,11,0.0,False
720745,17,False,28,03,1,4,0.0,False
8454017,9,True,500,07,5,11,0.5,False
720773,15,True,253,03,2,5,0.9,False
720775,15,True,254,03,2,5,0.9,False
720776,15,True,255,03,2,5,0.9,False
720777,20,False,1728,03,1,4,0.1,False
513346,2,True,65,02,5,18,0.0,False
8454031,5,False,4867,07,5,11,0.3,False
8454033,21,False,1007,07,4,10,0.0,False
8585112,6,True,185,03,1,30,1.1,False
8585113,6,True,186,03,1,30,1.1,False
8585114,8,True,187,03,1,30,1.2,False
8585115,23,True,188,03,1,30,1.8,False
8585116,1,True,189,03,2,31,1.9,False
720797,16,True,257,03,2,5,0.9,False
8585119,4,True,192,03,2,31,2.0,False
8585121,4,True,194,03,2,31,2.1,False
8585122,4,True,195,03,2,31,2.1,False
8585123,5,True,196,03,2,31,2.1,False
458660,7,True,31,07,3,21,0.7,False
589738,21,False,570,02,1,6,18.8,False
8333983,19,True,643,11,1,18,0.0,False
8585148,19,False,5982,03,0,29,0.3,False
8585149,20,False,5983,03,0,29,0.4,False
8585151,20,False,5985,03,0,29,0.4,False
8585152,20,False,5986,03,0,29,0.0,False
720841,13,True,282,03,2,5,0.7,False
8585164,13,True,320,03,0,29,0.0,True
8585165,13,True,321,03,0,29,0.0,True
8585166,13,True,322,03,0,29,0.0,True
8585167,13,True,323,03,0,29,0.0,True
8585168,13,True,324,03,0,29,0.0,True
8585184,17,True,2732,04,5,17,19.1,False
8454116,0,False,862,07,5,11,0.0,False
8355836,9,False,231,01,0,5,0.2,False
8454128,23,False,570,07,5,11,1.0,False
720884,0,False,200,03,2,5,0.1,True
720885,22,False,232,03,1,4,0.0,False
797354,9,True,496,08,5,30,0.6,False
429905,6,False,3,03,3,3,0.2,False
8454154,0,False,863,07,5,11,0.0,False
8454165,23,False,1071,07,5,11,0.9,False
589846,22,False,774,01,4,19,0.4,False
8585242,3,False,802,03,1,30,0.1,False
8454178,2,True,1681,07,3,16,5.0,False
589872,15,False,68,01,5,20,1.0,False
8454198,2,True,609,07,5,11,0.0,False
8454199,2,True,610,07,5,11,0.0,False
8585281,3,True,1053,03,2,31,1.0,False
8585285,6,False,5988,03,1,30,0.0,False
589899,18,False,220,01,4,19,0.0,False
8454222,3,False,779,07,5,11,0.0,False
8585297,3,False,421,03,2,31,0.9,False
8585298,3,False,422,03,2,31,0.9,False
8585300,3,False,423,03,2,31,0.9,False
8585302,4,False,424,03,2,31,0.9,False
721002,6,False,83,03,2,5,0.2,False
721003,2,False,472,03,2,5,0.0,False
8454253,6,False,1291,07,3,16,5.1,False
8454255,14,False,173,07,1,14,3.4,False
721012,5,False,2952,03,4,7,2.1,False
8454277,5,False,1007,07,5,11,0.0,False
8454285,18,True,389,07,1,14,3.5,False
8454286,18,True,390,07,1,14,3.5,False
721039,6,False,209,03,4,7,2.1,False
589971,12,False,816,01,5,20,0.6,False
8591564,20,False,6018,04,1,13,0.5,False
8454328,2,True,36,07,2,15,3.7,False
8454330,2,True,37,07,2,15,3.7,False
8454331,2,True,38,07,2,15,3.7,False
8454332,2,True,39,07,2,15,3.7,False
8454335,2,True,41,07,2,15,3.7,False
590016,0,False,152,01,5,20,0.0,False
590017,0,False,153,01,5,20,0.0,False
590019,21,True,617,01,1,23,3.9,False
458948,10,False,440,07,4,22,1.1,False
590021,23,False,2278,01,4,19,0.0,False
590022,4,False,492,01,0,22,2.2,False
458951,7,False,10,07,3,21,0.0,False
721098,8,True,23,03,2,5,0.0,False
721099,8,True,24,03,2,5,0.0,False
721107,12,False,357,03,2,5,0.1,False
721120,13,False,2957,03,2,5,0.2,False
513403,9,False,164,02,5,18,0.0,False
8454385,18,False,3355,07,1,14,3.3,False
458999,14,False,26,07,3,21,0.0,False
8585466,13,True,303,03,1,30,0.0,False
8585467,13,False,594,03,1,30,0.0,False
8585469,19,False,225,03,1,30,0.3,False
8454406,1,False,1008,07,1,14,2.5,False
721163,23,True,225,03,2,5,0.5,False
8454441,21,False,378,07,5,11,0.3,False
8454442,14,True,934,07,5,11,0.0,True
491570,18,False,490,11,4,18,0.0,False
721200,14,True,177,03,2,5,0.0,False
8585526,18,True,26,03,1,30,0.1,False
8585527,19,True,27,03,1,30,0.2,False
8454464,0,False,232,07,2,15,3.4,False
459078,19,False,88,07,3,21,0.0,False
590159,16,False,777,01,5,20,0.2,False
8585552,7,True,1525,03,2,31,0.6,False
8454482,15,False,47,07,5,11,0.0,False
721235,16,True,258,03,2,5,0.0,False
8585556,20,True,29,03,1,30,0.2,False
590165,16,False,778,01,5,20,0.2,False
721239,16,True,260,03,2,5,0.1,False
459096,10,False,441,07,4,22,0.7,False
721243,18,False,345,03,3,6,1.1,True
590180,15,False,779,01,5,20,0.1,False
721263,16,True,181,03,2,5,0.0,False
491582,0,False,378,04,3,13,145.3,False
469737,2,False,615,08,5,27,0.0,False
8585599,0,True,1054,04,3,1,1.3,False
8454532,22,False,1018,07,3,16,5.2,False
590216,16,False,819,01,5,20,0.0,False
426052,20,False,55,02,3,10,1.0,False
8585630,19,False,757,03,1,30,0.0,False
721314,18,False,630,03,2,5,0.0,False
590246,15,False,763,01,1,23,2.9,False
590248,15,False,764,01,1,23,2.9,False
590253,19,False,302,01,5,20,0.0,False
8585652,19,False,4297,04,3,8,9.0,False
8585654,20,False,4298,04,3,8,9.0,False
459211,4,False,443,08,1,2,11.2,False
8630854,15,True,636,07,4,9,1.5,False
8377762,23,True,1194,02,1,24,2.8,False
459214,4,False,445,08,1,2,11.2,False
590295,22,True,38,01,5,20,0.1,False
459225,23,False,451,08,1,2,12.0,False
8585690,20,False,4299,03,1,30,0.0,False
8585692,21,True,1481,03,2,31,1.0,False
459231,22,False,453,08,4,5,14.9,False
590305,22,True,39,01,5,20,0.1,False
721380,11,False,598,03,4,7,1.7,False
8454632,17,True,1258,07,1,14,2.9,False
590317,23,False,71,01,5,20,0.1,False
721394,22,False,3622,03,2,5,0.1,False
8443305,4,False,4769,06,2,24,3.9,False
721401,22,True,134,03,2,5,0.1,False
721405,12,False,3623,03,3,6,0.7,False
8585730,14,True,1483,04,4,2,2.7,False
8443307,4,False,4770,06,2,24,3.9,False
8585732,17,True,426,04,3,1,1.8,False
8585735,18,True,1484,04,4,2,2.9,False
517213,21,False,718,03,5,11,5.8,False
721445,23,True,31,03,2,5,0.0,False
8454694,14,True,501,08,3,13,32.7,False
590378,6,False,2284,01,6,21,0.3,False
590380,7,False,2286,01,6,21,0.3,False
590386,10,False,121,01,1,23,2.4,False
8454707,10,True,378,07,6,12,0.5,False
459317,21,False,22,07,1,26,4.6,False
459321,7,False,196,07,4,22,0.0,False
721470,19,False,456,03,2,26,20.9,False
8585792,14,True,320,03,2,31,0.6,False
721473,23,True,895,03,2,5,0.0,False
8454722,22,True,280,07,5,18,7.0,False
8585795,15,True,323,03,2,31,0.6,False
8585797,16,True,324,03,2,31,0.7,False
8585798,16,True,325,03,2,31,0.7,False
8585799,16,True,326,03,2,31,0.7,False
8585800,0,True,1111,03,2,31,0.0,False
8585801,16,True,327,03,2,31,0.7,False
721493,1,False,340,03,3,6,0.1,False
8454747,17,False,222,07,4,17,5.8,False
721503,23,True,261,03,2,5,0.0,False
459366,10,False,54,07,4,22,0.0,False
8585856,3,False,1366,03,2,31,0.0,False
8585859,10,False,4301,03,2,31,0.3,False
721540,1,False,457,03,3,6,0.0,False
721545,19,True,1311,03,5,22,16.8,False
8585868,3,True,1055,03,2,31,0.0,False
721549,19,False,201,03,4,7,1.8,True
721550,16,False,202,03,5,8,2.6,True
8454827,4,False,4872,07,6,19,7.2,False
459437,15,True,96,07,4,22,0.0,False
590512,22,False,1417,01,0,22,1.0,False
721586,11,False,216,03,3,6,0.2,False
721587,11,False,217,03,3,6,0.2,False
8585909,12,False,1351,03,2,31,0.3,False
590518,20,False,783,01,1,23,1.9,False
8585911,18,True,9,03,2,31,0.5,False
721592,19,False,218,03,6,9,3.5,False
721595,20,False,221,03,1,11,5.5,False
8443338,14,False,107,06,5,20,0.2,False
819321,22,False,130,10,6,19,0.5,False
459480,20,False,16,07,4,22,0.1,False
459482,23,True,156,07,3,28,6.3,False
459499,18,False,135,07,4,22,0.0,False
721650,14,False,2966,03,3,6,0.1,False
8585972,20,False,256,03,2,31,0.4,False
8454901,22,False,1020,07,3,16,4.3,False
590582,4,False,785,01,4,26,3.3,False
8454911,20,True,1262,07,3,16,4.1,False
8454914,1,False,5250,07,1,14,1.3,False
721670,18,False,125,03,3,6,0.2,False
8454919,17,True,932,07,1,14,2.0,False
8454920,18,True,1683,07,6,12,0.0,False
590606,0,False,2289,01,1,23,0.0,False
721681,17,True,226,03,3,13,7.2,False
8586003,10,True,37,03,2,31,0.0,False
819332,22,True,24,10,3,23,4.4,False
590620,13,False,822,01,1,23,0.4,False
8586021,13,True,1949,03,2,31,0.1,False
8586023,13,True,1950,03,2,31,0.1,False
721705,14,False,474,03,3,6,0.0,False
8454963,2,False,4874,07,0,13,0.0,False
590645,0,True,594,02,2,7,5.3,False
721729,20,False,581,03,3,13,5.1,False
8586060,13,False,242,03,2,31,0.0,False
721741,19,False,582,03,3,13,5.1,False
721744,19,True,300,03,3,6,0.1,False
721745,19,True,301,03,3,6,0.1,False
721746,19,True,302,03,3,6,0.1,False
590689,16,True,25,01,1,23,0.1,False
590692,15,False,1418,01,1,23,0.0,False
459621,20,False,136,07,1,26,3.9,False
797500,21,False,12,08,5,30,1.0,False
590711,15,False,1419,01,1,23,0.0,False
8586106,21,False,5995,03,2,31,0.3,False
721792,19,True,303,03,3,6,0.0,False
721793,19,True,304,03,3,6,0.0,False
721795,19,True,305,03,3,6,0.0,False
459652,23,True,123,07,5,23,1.0,False
459653,23,False,24,07,4,22,0.0,False
459656,23,False,25,07,4,22,0.0,False
459657,23,False,26,07,4,22,0.0,False
459658,0,False,27,07,5,23,0.0,False
459663,0,False,28,07,5,23,0.0,False
721811,19,True,433,03,3,6,0.0,False
8586137,18,False,257,03,2,31,0.1,False
8586138,15,True,1035,03,2,31,0.0,False
721823,19,True,8,03,3,6,0.0,False
459682,1,False,238,07,5,23,0.0,False
459687,22,False,128,07,5,23,0.9,False
8586154,10,True,1528,04,3,8,7.8,False
590766,18,False,861,01,2,24,1.0,False
459702,1,False,194,07,0,25,1.9,False
590775,0,False,790,01,2,24,0.2,False
8455098,2,True,394,07,1,21,7.0,False
590784,19,False,47,01,1,23,0.0,False
8586180,18,True,581,04,3,8,1.1,False
721865,10,True,285,03,4,7,0.6,False
8455121,6,False,4877,07,3,16,2.1,False
459732,5,False,20,07,2,27,3.9,False
721881,6,False,11,03,5,8,1.4,False
721885,9,True,286,03,4,7,0.5,False
721886,0,False,203,03,6,9,2.1,True
459753,3,False,217,07,6,24,0.7,False
8495572,1,False,474,09,5,26,0.1,False
459759,11,True,35,07,3,28,5.0,False
590836,21,True,506,01,1,23,0.0,False
459773,22,False,29,07,0,25,2.4,False
721922,1,False,231,03,4,7,0.1,False
459783,3,False,218,07,6,24,0.6,False
590856,13,True,26,01,2,24,0.7,False
590861,9,False,42,01,2,24,0.5,False
721941,1,True,456,03,4,7,0.0,False
590873,23,False,192,01,1,23,0.1,False
721947,1,True,457,03,4,7,0.0,False
459805,16,False,77,07,5,23,0.1,False
590878,23,False,2291,01,1,23,0.0,False
721951,1,True,458,03,4,7,0.0,False
590892,21,False,48,01,3,25,1.9,True
721971,21,True,327,03,4,7,0.8,False
459845,20,False,57,07,5,23,0.2,False
8455238,14,True,1684,07,1,14,0.2,False
469857,1,False,54,09,5,3,6.5,False
8455242,11,True,173,07,1,14,0.0,False
8455244,11,True,175,07,1,14,0.0,False
8455246,14,True,43,07,1,14,0.1,False
8455249,11,True,176,07,1,14,0.0,False
722004,3,False,3627,03,4,7,0.0,False
775694,17,False,737,07,1,15,0.1,False
8455256,2,True,42,07,2,15,0.6,False
459870,22,False,471,07,0,25,2.2,False
469861,20,False,291,08,2,31,3.5,False
459892,19,False,242,08,3,4,12.0,False
722041,5,False,2967,03,4,7,0.0,False
448021,23,False,298,05,5,28,0.3,False
8586369,21,True,1567,03,2,31,0.0,True
8334187,0,False,3986,11,2,19,0.0,False
8678887,23,False,1571,10,2,27,1.3,False
8455313,21,False,892,07,1,14,0.3,False
8455318,21,False,894,07,1,14,0.3,False
459927,21,True,111,07,5,23,0.0,False
8455321,21,False,895,07,1,14,0.3,False
666482,11,False,371,10,1,8,7.1,False
591025,22,False,49,01,3,25,1.5,False
722109,2,False,243,03,1,11,3.7,False
591047,22,False,50,01,3,25,1.5,False
819405,2,False,510,10,0,20,0.0,False
8586450,17,True,368,04,3,1,0.8,False
8455385,7,False,865,07,2,15,0.6,False
591069,14,False,54,01,2,24,0.0,False
8586466,23,True,184,03,2,31,0.0,False
591079,6,True,470,01,3,25,0.6,False
460014,20,False,92,07,2,27,3.4,False
460023,16,False,93,07,0,25,1.2,False
8450974,16,False,570,07,5,4,0.1,False
591101,21,False,972,02,1,13,20.2,False
591108,16,False,51,01,2,24,0.0,False
8552663,0,True,1027,01,4,22,0.1,False
8586524,2,True,1114,04,3,1,0.0,False
722213,14,False,29,03,4,7,0.0,False
8356060,11,True,493,01,1,6,0.0,False
591148,1,False,411,01,4,26,1.3,False
8403928,11,True,93,04,3,9,0.0,False
722232,3,False,232,03,5,8,0.5,False
591163,11,False,253,01,3,25,0.7,False
591164,2,False,234,01,3,25,0.3,False
591165,2,False,235,01,3,25,0.3,False
591166,6,False,189,01,4,26,1.5,False
591169,12,False,823,02,6,11,2.7,False
591170,18,False,43,01,2,24,0.0,False
591173,18,False,44,01,2,24,0.0,False
591175,18,False,253,01,2,24,0.0,False
591176,18,False,45,01,2,24,0.0,False
8586574,5,True,1058,04,3,1,0.0,False
591183,6,False,494,01,3,25,0.5,False
591186,13,False,974,01,3,25,0.8,False
8455510,20,False,508,07,6,19,5.1,False
722274,16,False,15,03,4,7,0.0,False
722275,16,False,16,03,4,7,0.0,False
722277,16,False,17,03,4,7,0.0,False
722286,16,False,20,03,4,7,0.0,False
460143,17,False,220,07,3,28,3.1,False
722294,16,False,1714,03,4,7,0.0,False
426217,13,True,8,02,4,11,1.1,False
722299,19,True,1317,03,4,7,0.1,False
591230,20,False,52,01,3,25,1.0,False
722330,15,False,1135,03,1,11,3.9,False
722332,23,False,1136,03,5,8,1.2,False
722333,23,False,1137,03,5,8,1.2,False
722334,15,False,1138,03,1,11,3.9,False
722335,22,False,1139,03,5,8,1.2,False
722337,16,False,1140,03,2,12,4.9,False
722340,23,False,1141,03,5,8,1.2,False
722341,23,False,1142,03,5,8,1.2,False
722343,23,False,1144,03,5,8,1.2,False
722345,23,False,1145,03,5,8,1.2,False
591274,10,True,20,01,3,25,0.5,False
591277,23,False,194,01,2,24,0.0,True
722350,15,False,1148,03,1,11,3.9,False
722353,23,False,1151,03,5,8,1.2,False
722354,16,False,1152,03,2,12,4.9,False
722355,16,False,1153,03,2,12,4.9,False
722359,22,False,431,03,4,7,0.2,False
8399775,8,True,86,04,2,1,0.3,False
460220,17,True,127,07,1,26,0.3,False
722373,13,False,585,03,1,18,10.8,False
644684,21,False,2849,07,6,21,0.0,False
722380,14,False,589,03,3,20,12.8,True
722381,23,True,434,03,1,18,11.2,False
722383,1,True,32,03,2,12,4.3,False
722385,1,True,33,03,2,12,4.3,False
722386,0,True,34,03,4,14,6.2,False
8377934,2,True,746,03,4,27,36.1,False
722392,13,False,142,03,1,25,17.8,False
722394,17,True,1320,03,5,8,0.9,False
460252,5,False,61,07,3,28,1.6,False
591330,8,False,195,01,3,25,0.3,False
722414,20,False,1353,03,4,7,0.0,False
460271,11,True,36,07,3,28,1.7,True
591354,8,False,197,01,3,25,0.2,True
8586749,13,True,1529,04,4,2,1.0,False
460287,22,False,240,08,2,10,15.2,False
591364,7,False,53,01,3,25,0.1,False
761660,5,True,1097,06,4,13,0.4,False
722448,20,False,25,03,4,7,0.0,False
722459,22,False,371,03,4,7,0.0,False
722461,23,False,372,03,4,7,0.1,False
722467,23,False,373,03,4,7,0.1,False
722468,23,False,374,03,4,7,0.1,False
8586791,19,False,4307,04,3,8,7.2,False
8586794,17,True,1059,04,3,1,0.1,False
591403,17,True,452,01,5,27,2.3,False
722480,2,False,383,03,1,11,3.2,False
591411,17,True,453,01,5,27,2.2,False
8586804,20,True,1060,04,3,1,0.2,False
591413,17,True,454,01,5,27,2.2,False
8582882,8,True,495,04,5,17,23.2,False
8377951,2,False,4307,02,3,19,0.1,False
8412666,16,True,887,04,5,25,0.0,False
591434,14,False,254,01,3,25,0.0,False
591443,22,False,250,01,3,25,0.3,False
460405,22,False,479,07,2,27,0.9,False
513641,10,False,327,02,6,19,0.4,False
819476,22,True,1317,10,3,23,3.3,False
8586876,20,True,10,04,3,1,0.1,False
8586877,18,False,1354,04,3,1,0.0,False
591491,21,False,2300,01,3,25,0.2,False
8356118,15,False,177,01,1,6,0.0,False
8586889,18,False,1355,04,3,1,0.0,False
722574,14,False,306,03,5,8,0.6,False
460436,13,False,58,07,5,30,3.4,False
460437,4,True,128,07,2,27,0.0,False
8455846,5,False,794,07,2,15,0.2,False
722601,9,True,39,03,5,8,0.3,False
732105,18,False,3115,04,2,2,0.8,False
448116,18,False,193,06,2,1,0.0,False
8455866,5,False,255,07,3,16,1.1,False
460479,10,False,24,07,2,27,0.0,False
591553,21,True,253,01,3,25,0.1,False
460483,19,False,241,07,2,27,0.4,False
460484,11,False,40,07,2,27,0.1,False
591562,23,False,47,01,3,25,0.2,True
448119,23,True,188,06,1,7,10.0,False
591566,19,False,868,01,3,25,0.0,False
591567,22,False,198,01,3,25,0.1,True
591571,19,False,792,01,4,26,1.0,False
591578,22,False,199,01,3,25,0.1,True
722653,6,True,73,03,5,8,0.0,False
591582,19,False,793,01,4,26,1.0,True
8373391,12,False,697,02,2,11,0.8,False
8455925,23,False,423,07,2,15,0.7,False
491817,14,True,111,11,5,19,0.1,False
591632,9,False,200,01,4,26,0.4,True
591635,10,False,201,01,1,30,4.4,True
8455964,20,True,838,07,2,15,0.5,False
722721,17,False,355,03,5,8,0.3,False
460579,2,False,1,07,5,30,2.4,False
8587044,23,False,745,04,3,1,0.0,False
8587047,1,False,1358,04,4,2,0.1,False
591661,2,True,367,01,4,26,0.0,False
591669,17,True,455,01,5,27,1.7,False
591672,1,True,137,01,4,26,0.0,False
460603,19,False,205,07,2,27,0.0,False
591676,2,True,515,01,4,26,0.0,False
460613,0,True,277,07,3,28,0.2,False
460614,0,True,278,07,3,28,0.2,False
591692,5,False,2302,01,4,26,0.0,False
601060,22,True,549,02,1,27,0.0,False
460634,19,False,248,08,3,4,8.0,False
722779,21,False,3631,03,0,10,2.3,False
601061,3,False,858,02,2,28,0.2,False
591712,8,False,234,01,4,26,0.0,False
460642,21,False,118,07,4,29,2.0,False
591715,9,False,825,01,4,26,0.0,False
491840,23,False,324,11,1,22,3.3,False
8456070,4,True,44,07,4,17,1.7,False
8456071,6,True,45,07,2,22,6.8,False
8456073,6,True,46,07,2,22,6.8,False
722834,19,False,590,03,3,13,5.1,False
722835,10,False,3632,03,0,10,1.7,False
591765,0,False,303,01,1,30,3.4,True
8587165,14,False,251,04,5,3,1.3,False
8587174,10,True,665,04,4,2,0.1,False
8456108,22,True,288,07,2,15,0.4,False
591803,19,False,795,01,4,26,0.2,False
722879,22,True,311,03,5,8,0.1,False
8456129,9,False,313,07,4,24,8.8,False
8456131,9,False,314,07,4,24,8.9,False
8456134,9,False,315,07,4,24,8.9,False
8587224,8,True,15,04,4,2,0.0,False
460761,1,False,81,07,6,31,2.9,False
8334330,3,True,422,11,5,22,3.0,True
8456160,22,False,3360,07,2,15,0.3,False
460770,5,False,102,07,3,28,0.0,False
8334331,3,True,423,11,5,22,3.0,False
8587252,9,False,276,04,4,2,0.0,False
8587258,22,True,186,04,4,2,0.5,False
591869,20,True,456,01,4,26,0.0,False
8456198,1,True,1374,07,3,16,0.4,False
8456202,1,True,1376,07,3,16,0.4,False
8456207,15,True,228,07,2,15,0.0,False
591891,21,True,457,01,4,26,0.0,False
460824,18,False,242,07,3,28,0.3,False
460825,18,False,243,07,3,28,0.3,False
591899,21,True,458,01,4,26,0.0,False
722979,0,False,137,03,6,9,0.1,False
722982,18,False,2977,03,2,12,3.8,False
535559,1,False,7,06,2,7,10.8,False
8456236,19,True,935,07,2,15,0.1,False
8456237,18,False,1022,07,2,15,0.1,False
722995,14,False,1355,03,6,9,0.6,False
591924,17,False,299,01,2,31,4.8,False
591925,17,False,255,01,5,27,0.8,False
504172,16,False,209,01,1,17,1.8,False
723016,14,True,285,03,6,9,0.5,False
666636,16,False,699,10,2,2,0.9,True
8456267,17,False,205,07,4,17,2.0,False
8587340,14,False,464,04,4,2,0.1,False
8587344,18,True,2739,04,4,2,0.2,False
723032,21,False,730,03,1,11,2.8,False
460890,16,True,38,07,3,28,0.0,False
723035,2,False,73,03,6,9,0.0,False
460893,20,True,127,07,3,28,0.2,False
460898,16,False,225,07,3,28,0.0,False
723054,15,False,1155,03,1,11,2.3,False
723055,21,False,2979,03,1,11,2.5,True
723057,21,False,2980,03,1,11,2.4,True
723059,2,True,412,03,0,10,0.6,True
591991,13,False,202,01,5,27,0.5,False
723071,13,True,515,03,0,17,7.9,False
513730,20,False,219,02,2,22,3.4,False
8587410,22,False,4310,04,4,9,7.3,False
592024,18,True,21,01,5,27,0.7,False
592030,22,True,123,01,2,31,4.8,False
592033,19,False,23,01,5,27,0.7,False
592035,9,False,830,01,5,27,0.2,False
592037,9,True,138,01,5,27,0.2,False
723111,17,False,242,03,1,11,1.8,False
460972,10,False,483,07,5,30,1.6,False
8587446,15,True,967,04,4,2,0.0,False
592055,8,False,48,01,5,27,0.1,False
592058,13,False,49,01,5,27,0.3,False
592067,18,True,518,02,1,27,26.0,False
8587461,16,False,1235,04,0,5,3.0,False
723147,13,True,516,03,2,12,2.4,True
461004,21,False,57,08,2,3,6.0,False
723149,13,True,517,03,2,12,2.4,True
461020,0,True,79,07,6,31,2.1,False
461025,21,False,244,07,3,28,0.0,False
8587497,18,True,14,04,4,2,0.1,False
8587502,8,False,346,04,5,3,0.6,False
8456433,10,False,3361,07,3,16,0.6,False
8456436,10,True,502,07,3,16,0.6,False
723195,2,False,2981,03,4,21,3.7,False
723201,21,False,2982,03,1,11,1.3,True
8456450,9,True,616,07,3,16,0.5,False
592131,1,True,254,01,6,28,0.4,False
592133,0,False,796,01,6,28,0.4,False
592141,18,False,57,01,5,27,0.1,False
601133,18,False,797,02,3,29,1.7,False
592144,20,False,58,01,5,27,0.2,False
8587537,17,False,227,04,4,2,0.0,False
8456466,15,False,2466,07,4,17,1.7,False
8587540,14,False,537,04,5,3,0.9,False
8587551,22,True,187,04,4,2,0.2,False
8587556,14,True,1038,04,1,6,3.9,False
470065,22,False,102,08,5,27,0.0,False
8456490,23,True,106,07,2,15,0.0,False
8399922,11,False,245,04,2,1,0.0,False
723255,6,False,1241,03,1,11,0.4,False
461114,3,False,484,08,1,2,4.0,False
8587579,19,False,1880,04,4,2,0.0,False
461117,8,False,142,07,4,29,0.2,False
461118,3,False,485,08,1,2,4.0,False
461119,18,False,251,08,3,4,6.7,False
461120,19,False,246,08,1,16,18.7,False
723267,16,False,1157,03,2,12,1.8,False
723269,19,False,732,03,1,11,0.9,False
723281,23,False,245,03,0,10,0.1,False
461142,20,False,30,07,5,30,1.6,True
8456539,2,False,5259,07,3,16,0.1,False
8587617,20,True,1250,04,4,2,0.0,False
8456562,0,True,133,07,3,16,0.0,False
723321,20,False,329,03,2,12,1.7,False
592257,0,False,797,01,6,28,0.1,False
592261,12,False,831,01,2,31,3.6,True
8456583,2,False,797,07,3,16,0.0,False
592267,19,False,832,01,1,30,0.0,False
592268,22,False,5,01,5,27,0.0,False
601155,3,False,272,02,2,28,0.0,False
8456596,2,False,1016,07,3,16,0.0,False
8456600,2,False,398,07,3,16,0.0,False
8587678,18,False,761,04,2,14,11.9,False
8587680,18,False,762,04,2,14,11.9,False
8587683,23,True,476,04,4,2,0.1,False
8587687,13,False,4312,04,3,8,0.6,False
543465,17,False,657,07,5,1,0.0,False
8587703,23,True,1485,04,5,10,8.0,False
8456639,10,False,316,07,4,24,8.2,False
8456640,10,False,317,07,4,24,8.2,False
8456641,10,False,318,07,4,24,8.2,False
8456642,10,False,319,07,4,24,8.2,False
8456643,10,False,320,07,4,24,8.2,False
8456644,10,False,321,07,4,24,8.2,False
8456645,10,False,322,07,4,24,8.2,False
8456646,10,False,323,07,4,24,8.2,False
8456647,10,False,324,07,4,24,8.2,False
592342,12,False,203,01,1,30,2.4,True
592345,14,False,204,01,1,30,2.5,True
723419,19,True,266,03,1,11,0.3,False
592348,14,False,205,01,1,30,2.5,True
592349,17,False,834,01,6,28,0.6,True
461281,18,False,234,07,4,29,0.0,False
723426,20,True,955,03,1,11,0.3,False
592355,14,True,22,01,1,30,2.4,False
8465490,18,True,73,07,4,31,0.1,False
819624,3,False,533,10,2,22,0.8,False
592371,20,False,543,01,6,28,0.5,False
8456695,15,False,672,07,3,16,0.3,False
461318,20,False,206,07,4,29,0.0,False
8377782,20,False,4,02,2,18,0.0,False
723465,18,False,3637,03,1,11,0.1,False
592395,14,False,47,01,6,28,0.0,False
592397,20,False,2307,01,6,28,0.3,False
8456718,8,True,178,07,3,16,0.0,False
8587793,22,False,430,04,1,13,10.8,False
8587794,22,False,431,04,1,13,10.8,False
723477,17,False,1745,03,1,11,0.1,False
461334,21,False,247,07,4,29,0.0,False
461335,9,False,62,08,1,16,17.5,False
592427,14,True,462,01,1,30,1.8,False
8456749,1,True,44,07,4,17,0.7,False
8587839,17,True,428,04,1,6,3.4,False
8587841,17,True,429,04,1,6,3.4,False
723533,20,False,604,03,1,11,0.1,False
8456811,16,True,937,07,3,16,0.2,False
461439,4,False,18,08,4,5,6.1,False
8456833,13,False,4887,07,3,16,0.1,False
8456834,12,True,588,07,3,16,0.0,False
592531,15,False,206,01,1,30,0.8,True
461461,21,True,283,07,5,30,0.7,False
461463,21,True,285,07,5,30,0.7,False
8587931,19,False,494,04,1,6,3.3,False
461473,1,False,248,07,6,31,0.8,False
723622,11,False,1747,03,2,12,0.6,False
